Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.409455,-0.773736,0.565865,0.016807,0.105339,0.143042,2
-0.438318,-0.527414,0.427159,0.015331,0.03292,0.101566,2
-0.125244,-0.408671,0.215374,0.027214,-0.000583,0.139532,2
0.071545,-0.280696,0.043073,0.079088,-0.063453,0.112597,2
0.140422,-0.124933,-0.053042,0.081978,-0.112182,0.042119,2
0.363572,-0.121555,-0.035567,-0.005614,0.018337,0.107315,2
0.432108,-0.078986,0.046373,0.05984,0.150481,0.147129,2
0.49449,-0.045011,0.054733,0.046803,0.145587,0.139124,2
0.485865,0.164949,0.060653,-0.061014,0.056226,0.150358,2
0.372946,0.379316,0.07775,-0.08284,0.01855,0.134775,2
0.142721,0.438421,0.034801,0.091345,-0.066167,0.12135,2
-0.076772,0.397157,0.053339,0.124647,-0.008034,0.081809,2
-0.225175,0.300772,0.024059,0.058513,0.106734,0.123601,2
-0.258828,0.069901,0.109634,0.008683,0.137763,0.132319,2
-0.134172,-0.081445,0.105508,0.031843,0.092434,0.12091,2
-0.03381,-0.05034,0.050962,0.01639,0.076225,0.114326,2
0.101631,0.092176,0.038414,-0.042771,0.061175,0.136506,2
0.094929,0.16274,0.059116,-0.004519,0.028552,0.116589,2
-0.100701,0.10335,0.089566,-0.057237,0.026543,0.109058,2
-0.385863,0.028298,0.203694,-0.109491,0.101588,0.136688,2
-0.702151,-0.030352,0.296977,-0.079163,0.017368,0.117577,2
-0.803709,-0.101012,0.271494,-0.104902,-0.042425,0.099502,2
-0.732589,-0.11442,0.208322,-0.099521,-0.071825,0.09139,2
-0.529441,-0.10874,0.252613,-0.123095,-0.001774,0.15,2
-0.3393,-0.043973,0.301074,-0.054821,0.061482,0.18799,2
-0.149808,0.086599,0.063194,0.13734,0.112524,0.135597,2
0.046097,0.169562,-0.19824,0.140821,0.116893,0.081663,2
0.188903,0.18656,-0.283342,0.044333,0.088831,0.058263,2
0.294258,0.141559,-0.211813,-0.093291,0.131165,0.14287,2
0.285945,0.146441,-0.086405,-0.168905,0.140841,0.161504,2
0.194567,0.178703,-0.002461,-0.003013,0.162311,0.172063,2
0.054389,0.124804,0.130783,0.166535,0.030687,0.0748,2
-0.140918,-0.043666,0.212156,0.098182,-0.012801,0.116911,2
-0.246415,-0.132911,0.203931,0.164342,-0.002252,0.128121,2
-0.300472,-0.056579,0.257793,0.112056,-0.028788,0.137773,2
-0.305929,0.022783,0.099594,0.080208,0.050116,0.123874,2
-0.271243,0.167213,0.035476,-0.040415,0.00405,0.109889,2
-0.184758,0.179473,0.04034,-0.030029,-0.067975,0.092929,2
-0.033209,0.30621,0.025323,0.058105,-0.120401,0.086626,2
