Wrist_Acc_X,Wrist_Acc_Y,Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.029539,0.347851,-1.779744,-1.217687,-1.061645,-0.28851,1
-0.18706,0.086246,-2.672783,-1.537629,0.285393,-0.905199,1
-0.437626,-0.31389,-3.077092,-1.644028,1.313807,-1.075047,1
-0.487752,-0.696334,-3.216798,-1.852176,1.818063,-1.072225,1
-0.3381,-0.972412,-3.169926,-0.428491,1.776067,-1.029967,1
-0.09552,-0.88934,-3.168785,-0.472999,2.467962,-0.698256,1
0.0047,-0.703156,-2.894959,0.090974,1.999678,-0.389733,1
0.027471,-0.623919,-2.208477,3.026535,0.628185,-0.127688,1
-0.168439,0.076229,-2.062228,3.560226,0.593717,0.644651,1
-0.20601,0.363856,-1.316771,1.812698,-0.276299,0.685985,1
-0.443372,0.393771,-1.161435,-0.280194,0.730433,0.284761,1
-0.485345,0.311769,-1.240216,-1.370212,0.029695,0.073452,1
0.176062,-0.077977,-0.23713,-0.698314,-0.219171,-0.147354,1
0.241745,-0.438891,0.038338,-0.965057,-0.381431,0.220553,1
0.090906,-0.85871,0.193203,1.146839,-0.46179,0.086106,1
0.223478,-0.492907,0.137129,0.19283,-0.327459,0.136261,1
-0.919742,-0.26103,0.694452,-0.354432,-0.382637,0.078872,1
0.491831,-1.635137,1.130084,-0.61656,-0.255475,0.296993,1
0.606955,-1.667601,0.454844,0.043692,-0.295665,0.207899,1
,,,-0.197801,-0.323354,-0.223892,1
-0.454627,0.08954,-0.126363,-0.01212,-0.118725,-0.55289,2
-0.474843,0.008722,-0.101812,0.045655,0.237153,-0.548365,2
-0.383066,0.29437,-0.422939,0.102373,0.482747,-0.268139,2
-0.259981,0.047257,-0.193827,0.174151,0.638453,-0.054371,2
-0.333372,-0.016193,-0.060987,0.176704,0.341507,-0.021871,2
-0.259205,-0.220883,0.061053,0.2521,0.563233,0.107303,2
-0.238905,-0.396122,0.055513,0.450169,0.43337,0.090253,2
-0.308311,-0.512753,-0.043048,0.416127,0.336705,0.034151,2
-0.336781,-0.569274,-0.147997,0.0875,0.103192,-0.242703,2
-0.379142,-0.585703,-0.092453,0.61427,-0.463088,0.366864,2
-0.404186,-0.524024,0.162653,0.782353,0.228367,0.707111,2
-0.422637,-0.434494,0.345565,0.620714,0.427597,0.885449,2
-0.49013,-0.325227,0.369619,0.337206,0.501744,0.517299,2
-0.50677,-0.333097,0.319044,0.561038,0.077852,0.187733,2
-0.520655,-0.317623,0.209614,0.351734,-0.245297,0.035773,2
-0.486214,-0.330085,0.145476,0.065566,-0.171592,0.007152,2
-0.585227,-0.250422,0.094768,-0.304456,-0.065604,0.056302,2
-0.553035,-0.198022,0.185403,-0.312158,0.053198,0.190285,2
-0.54327,-0.147214,0.380244,0.006331,-0.313083,0.208037,2
-0.542789,-0.061706,0.384233,0.054507,-0.273583,0.198444,2
-0.396828,-0.020159,0.168105,0.140579,-0.406144,-0.005855,2
-0.204702,-0.08213,0.110899,-0.306925,-0.064411,0.158577,2
-0.021765,-0.09154,0.03723,-0.668187,0.079907,0.100111,2
0.182895,-0.052253,0.018584,-0.226055,-0.089512,0.107459,2
0.355738,0.052339,0.009881,-0.140614,-0.094609,0.137646,2
0.483421,0.072055,0.02639,-0.405792,0.048793,0.215055,2
0.657718,0.072656,0.005395,-0.501586,0.253998,0.151147,2
0.796028,0.12798,-0.01665,-0.551291,0.194868,0.185431,2
0.938939,0.216846,0.051324,-0.385587,-0.131866,0.079977,2
0.947297,0.250795,-0.15979,-0.145713,-0.141025,0.093003,2
1.140994,0.22797,-0.215502,-0.324086,-0.006166,0.203494,2
1.264575,0.149719,-0.174812,-0.121537,0.112201,0.091116,2
1.365849,0.072938,-0.06212,-0.111809,0.008316,0.222069,2
1.350508,-0.001256,-0.027408,-0.292824,0.024119,0.190849,2
1.220382,-0.041322,-0.080934,-0.32656,0.074829,0.177003,2
1.050331,0.026691,-0.092579,0.106773,-0.035044,-0.010837,2
0.786016,0.036466,-0.058604,-0.00021,0.03123,0.116315,2
0.590445,0.012282,0.000813,0.164535,0.228811,0.231504,2
0.373695,-0.036704,0.051673,0.084371,0.11335,0.146083,2
0.19502,-0.029513,0.13374,-0.153332,-0.216119,-0.005757,2
-0.018796,-0.019765,0.213328,-0.077401,-0.451936,0.080673,2
-0.218159,-0.034134,0.231341,0.086084,-0.330344,0.104688,2
-0.391198,-0.072096,0.209959,0.106767,0.020091,0.178249,2
-0.542652,-0.168067,0.264953,0.209856,0.124994,0.155806,2
-0.691434,-0.242699,0.180046,0.174943,0.14651,0.170316,2
-0.779208,-0.291609,0.006009,0.141164,0.195641,0.137626,2
-0.87162,-0.356228,-0.031579,0.115769,0.162897,0.05764,2
-0.917049,-0.34696,0.0226,0.145079,0.212461,0.036937,2
-1.099713,-0.286344,0.057336,0.171711,0.086965,-0.005522,2
-1.213535,-0.219878,0.086935,-6e-05,0.148151,0.061049,2
-0.705213,-0.408742,0.204174,-0.502903,0.248377,0.083899,2
-0.601697,-0.350952,0.314703,-0.211879,-0.217681,0.040557,2
-0.482318,-0.232571,0.416922,0.358376,-0.141004,0.197474,2
-0.399851,-0.268923,0.339474,0.186915,-0.379439,0.120706,2
-0.299703,-0.204284,0.078184,-0.323037,-0.031988,-0.024835,2
-0.129955,-0.212626,0.151932,-0.210268,0.168129,0.099956,2
0.034832,-0.276503,0.218763,0.076085,-0.016265,0.161518,2
0.169636,-0.190042,0.08379,0.031524,-0.154254,0.104368,2
0.259774,-0.057546,-0.048436,-0.095294,-0.090573,0.200077,2
0.366194,-0.051679,-0.105602,-0.048789,-0.063723,0.074971,2
0.47458,-0.086242,-0.132429,0.111298,0.208906,0.183372,2
0.600807,-0.134566,-0.074857,0.152922,0.277217,0.204347,2
0.665986,-0.144237,-0.017195,0.031534,0.268545,0.138664,2
0.664679,-0.04685,0.066494,0.020421,0.18227,0.13441,2
0.603188,0.061907,0.132435,-0.089565,-0.025676,0.157119,2
0.517173,0.058804,0.119994,-0.196685,-0.164967,0.10041,2
0.453366,-0.028163,0.120575,-0.225778,0.0959,0.174122,2
0.383508,-0.117425,0.061749,-0.008029,0.326447,0.237391,2
0.301487,-0.142649,0.019708,0.079401,0.286286,0.294813,2
0.200016,-0.171474,-0.010232,-0.14802,-0.014526,0.113701,2
0.104116,-0.159755,0.021449,-0.217529,0.146911,0.126269,2
0.026535,-0.112208,0.082817,0.000661,0.377077,0.230095,2
