Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.960866,0.211126,0.800082,-0.485345,0.311769,-1.240216,-1.370212,0.029695,0.073452,1
1.253993,5.89278,0.958674,0.176062,-0.077977,-0.23713,-0.698314,-0.219171,-0.147354,1
1.479159,4.834558,0.670233,0.241745,-0.438891,0.038338,-0.965057,-0.381431,0.220553,1
1.943795,-0.538403,2.023779,0.090906,-0.85871,0.193203,1.146839,-0.46179,0.086106,1
1.076436,-1.392765,0.919026,0.223478,-0.492907,0.137129,0.19283,-0.327459,0.136261,1
0.025018,-1.130085,-0.59276,-0.919742,-0.26103,0.694452,-0.354432,-0.382637,0.078872,1
-0.020038,-0.678093,-0.507682,0.491831,-1.635137,1.130084,-0.61656,-0.255475,0.296993,1
0.171136,0.069158,-1.091796,0.606955,-1.667601,0.454844,0.043692,-0.295665,0.207899,1
,,,,,,-0.197801,-0.323354,-0.223892,1
-0.600156,-0.884956,-0.180382,-0.454627,0.08954,-0.126363,-0.01212,-0.118725,-0.55289,2
-0.461674,-0.783745,-0.097078,-0.474843,0.008722,-0.101812,0.045655,0.237153,-0.548365,2
-0.214309,-0.773172,-0.004829,-0.383066,0.29437,-0.422939,0.102373,0.482747,-0.268139,2
0.016008,-0.662038,-0.053664,-0.259981,0.047257,-0.193827,0.174151,0.638453,-0.054371,2
0.22158,-0.47724,0.116953,-0.333372,-0.016193,-0.060987,0.176704,0.341507,-0.021871,2
0.343746,-0.272389,0.412777,-0.259205,-0.220883,0.061053,0.2521,0.563233,0.107303,2
0.465753,-0.002509,0.702448,-0.238905,-0.396122,0.055513,0.450169,0.43337,0.090253,2
0.59985,0.247014,0.88602,-0.308311,-0.512753,-0.043048,0.416127,0.336705,0.034151,2
0.799575,0.499504,0.814337,-0.336781,-0.569274,-0.147997,0.0875,0.103192,-0.242703,2
0.928856,0.604813,0.631467,-0.379142,-0.585703,-0.092453,0.61427,-0.463088,0.366864,2
0.952123,0.478732,0.583456,-0.404186,-0.524024,0.162653,0.782353,0.228367,0.707111,2
0.982322,0.255567,0.636906,-0.422637,-0.434494,0.345565,0.620714,0.427597,0.885449,2
1.004134,0.006786,0.723742,-0.49013,-0.325227,0.369619,0.337206,0.501744,0.517299,2
0.971853,-0.002038,0.587307,-0.50677,-0.333097,0.319044,0.561038,0.077852,0.187733,2
0.87381,0.046623,0.225163,-0.520655,-0.317623,0.209614,0.351734,-0.245297,0.035773,2
0.745278,-0.017012,-0.033604,-0.486214,-0.330085,0.145476,0.065566,-0.171592,0.007152,2
0.749698,-0.204665,-0.181044,-0.585227,-0.250422,0.094768,-0.304456,-0.065604,0.056302,2
0.718242,-0.338236,-0.173482,-0.553035,-0.198022,0.185403,-0.312158,0.053198,0.190285,2
0.540685,-0.352236,-0.137425,-0.54327,-0.147214,0.380244,0.006331,-0.313083,0.208037,2
0.302432,-0.262846,0.066181,-0.542789,-0.061706,0.384233,0.054507,-0.273583,0.198444,2
0.100784,-0.219144,0.111537,-0.396828,-0.020159,0.168105,0.140579,-0.406144,-0.005855,2
-0.087649,-0.29456,0.076941,-0.204702,-0.08213,0.110899,-0.306925,-0.064411,0.158577,2
-0.21809,-0.424744,0.010502,-0.021765,-0.09154,0.03723,-0.668187,0.079907,0.100111,2
-0.281994,-0.625082,-0.116285,0.182895,-0.052253,0.018584,-0.226055,-0.089512,0.107459,2
-0.36567,-0.72913,-0.237972,0.355738,0.052339,0.009881,-0.140614,-0.094609,0.137646,2
-0.476643,-0.677393,-0.245612,0.483421,0.072055,0.02639,-0.405792,0.048793,0.215055,2
-0.655956,-0.480469,-0.145764,0.657718,0.072656,0.005395,-0.501586,0.253998,0.151147,2
-0.754813,-0.156435,0.060962,0.796028,0.12798,-0.01665,-0.551291,0.194868,0.185431,2
