SampleTimeFine,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
640868716,0.020817,0.056822,1.554729,2.874904,1.980635,-1.018174,-2.076829,-2.555948,3.456786,0
640902050,0.491119,0.198067,1.109452,2.810626,1.065923,-0.756122,-1.512527,-1.175268,2.381103,0
640935384,0.695167,0.596119,-0.270044,-1.121156,-0.594738,3.699683,-0.789758,0.218854,1.05834,0
640968718,1.189824,0.112167,-0.956047,-3.273877,-3.481543,4.41436,-0.051619,2.350421,-0.850128,0
641002052,0.828352,0.65026,-0.601758,-2.176682,-5.19439,4.222383,0.227915,4.52181,-2.931339,0
641035386,0.643323,1.188872,0.627069,-2.219613,-4.332176,4.671685,1.280781,5.191797,-4.131681,0
641068720,0.498951,0.573745,0.753026,-1.873946,-3.072117,4.110184,1.68117,5.198488,-4.844388,0
641102054,0.957649,0.056899,0.725888,-0.790774,-1.344175,2.678605,1.248104,4.480648,-2.941061,0
641135388,1.351595,0.107844,0.674926,-0.218645,-0.195,1.34783,0.722793,2.322528,1.301721,0
641168722,0.855343,0.690881,0.434879,0.145653,0.742911,0.276505,0.737001,0.098577,2.572923,0
641202056,-0.067284,0.647486,1.290661,1.052775,1.299238,-0.830955,-0.990681,-2.328291,3.195352,0
641235390,-0.684174,0.294348,1.266109,1.490601,2.040402,-2.56535,-1.693363,-5.323418,4.293337,0
641268724,-0.813974,-0.609965,1.496025,1.827525,2.938701,-3.633973,-2.151494,-6.481622,4.573353,0
641302058,-0.619792,-1.421436,2.269696,1.79662,3.346083,-2.401753,-1.836694,-5.745005,4.545088,0
641335392,-0.607452,-1.010128,1.55903,1.482518,2.732311,-0.920687,-1.355045,-4.130011,4.507861,0
641368726,-0.466485,-0.117396,0.290717,1.1408,2.497406,-0.823824,-0.657731,-1.669129,3.069365,0
641402060,0.268857,-0.07849,-0.13642,-1.99734,-0.73788,3.957027,0.10659,0.732047,0.665411,0
641435394,0.372279,-0.058457,-0.825188,-2.871535,-3.232269,4.131618,0.522548,2.134548,-1.548367,0
641468728,0.134297,0.223484,-1.342755,-2.902545,-4.713111,3.745852,1.561821,3.842051,-4.620529,0
641502062,1.083489,0.368437,-1.079316,-2.284647,-4.097658,4.008907,2.12952,4.924468,-6.629271,0
641535396,1.541666,-0.135609,-1.282867,-1.161942,-2.708937,3.592355,0.954907,4.053977,-5.313904,0
641568730,0.807242,0.67057,-2.280626,0.429009,-0.717174,1.552974,0.312038,2.587823,-2.641096,0
641602064,-0.328121,1.777417,-2.73515,1.302391,0.413722,-1.289795,-1.670678,0.726459,-0.249794,0
641635398,-0.231259,1.278572,-1.727861,0.248133,1.909719,-4.04343,-1.580399,-2.434912,2.798054,0
641668732,-0.390518,-0.078307,-0.794148,-0.638005,3.377536,-6.123688,-1.779716,-3.439092,3.665003,0
641702066,-0.522463,0.053044,-0.987248,1.709673,2.116619,-6.922661,-1.47566,-2.760623,3.286334,0
641735400,0.069367,0.131908,-1.196291,1.730735,2.719847,-5.47759,-1.94124,-1.451527,2.187171,0
641768734,-0.087825,0.61033,-0.975569,1.218212,3.543225,-5.889582,-1.00072,0.715467,0.453918,0
641802068,-0.181734,1.208359,-1.129107,1.959033,2.101513,-1.665001,-0.446241,1.516364,-1.210384,0
641835402,-0.407822,0.431267,-1.414989,0.763504,0.539535,1.640465,-0.314819,2.056009,-2.53778,0
641868736,-0.209274,-0.195967,-1.391073,-0.096663,0.110549,2.254596,0.283663,1.848439,-4.183119,0
641902070,-0.151916,-0.392857,-1.556341,0.211966,-0.981695,1.38396,0.097509,1.228058,-4.960649,0
641935404,-0.288133,-0.161367,-1.688394,0.789716,-1.465098,-0.227207,0.410103,0.642384,-6.779473,0
647435514,-0.293777,0.021674,-0.222355,0.482009,0.036994,-0.064468,-0.248719,0.686163,-0.988712,0
647468848,-0.454902,-0.005198,-0.257991,0.025941,0.24105,-0.549368,-0.215286,0.598455,-0.952311,0
647502182,-0.645658,-0.341333,-0.357604,-0.599862,0.024795,-0.711278,-0.43948,0.2719,-1.42959,0
647535516,-1.188961,-0.720701,-0.6712,-1.724668,-0.04294,-0.81436,-0.285815,0.192414,-2.117245,0
647568850,-1.580228,-1.330011,-1.085571,-3.679265,-0.405718,-0.849329,0.190428,0.055178,-3.090337,0
647602184,-1.682587,-2.010297,-1.670118,-5.38608,-1.539263,0.717597,1.110529,0.248048,-4.667419,0
647635518,-0.945876,-1.96391,-2.989614,-5.409258,-1.888061,1.151129,1.824596,1.218008,-5.660789,0
647668852,-0.058245,-1.760669,-3.845318,-5.086151,-1.893766,1.090341,1.737064,1.137657,-5.300424,0
647702186,1.016399,-1.112341,-3.436213,-0.910884,-3.06262,0.189009,1.50099,0.522043,-5.463758,0
647735520,0.948611,0.044674,-1.847855,0.978012,-3.001425,-2.569603,0.941911,0.682646,-4.553008,0
647768854,-0.475587,1.622552,-0.171506,3.313958,-2.292801,-4.581292,-0.065857,1.159423,-1.506516,0
647802188,-1.334784,2.452362,-1.339903,4.536517,-0.990227,-6.613979,-1.996683,0.110746,1.908937,0
647835522,-0.773191,1.480477,-1.768327,4.342039,0.69073,-8.128788,-3.168807,-3.31404,4.61957,0
647868856,-0.672494,0.209291,-0.929604,4.603525,3.548875,-8.691648,-4.258579,-6.187587,4.998625,0
647902190,-1.01137,0.310574,0.030696,4.510214,6.235243,-8.376731,-3.423891,-6.531215,3.139769,0
647935524,-0.899713,-0.043526,0.156417,4.567895,7.922627,-4.003126,-1.392819,-5.092463,2.345844,0
647968858,0.737919,-0.688664,0.197756,2.391459,11.154202,-0.851811,0.867197,-2.413262,1.382994,0
648002192,1.313138,-0.283795,-1.598,0.903556,9.678189,3.068103,1.818603,0.759249,-0.906084,0
648035526,2.715469,0.407232,-0.703757,0.122803,-2.08671,8.823654,2.63099,3.083258,-2.288499,0
648068860,1.913275,2.150447,-0.97826,-1.429754,-8.658329,5.907932,2.812781,4.963888,-4.353289,0
648102194,1.278639,1.726822,-0.253016,-3.030515,-12.196147,3.908456,2.666002,6.204482,-5.908499,0
648135528,1.182145,1.65367,0.699814,-4.923552,-9.435803,3.599996,1.966164,6.536255,-5.20323,0
648168862,0.912544,0.495167,1.303458,-3.847729,-5.500905,3.533377,1.113645,6.596945,-4.358034,0
648202196,0.625055,0.966087,0.532122,-1.372295,-2.180288,3.229302,0.240812,5.289913,-2.036397,0
648235530,0.274019,0.771791,0.991303,-0.201917,1.40001,0.963801,-1.381219,2.501878,1.392734,0
648268864,-0.430828,0.831631,0.763383,0.056455,3.272432,-1.870398,-2.944251,-2.174429,5.50427,0
648302198,-0.889344,0.546725,1.364644,0.52651,5.542472,-3.090859,-3.416463,-6.884775,6.749796,0
648335532,-1.059685,-0.613457,1.318448,1.94534,6.817606,-3.528458,-3.372077,-8.584157,6.475819,0
648368866,-1.22568,-1.433624,1.662692,3.187727,6.971316,-3.292011,-2.314515,-7.79599,5.606167,0
648402200,-1.10858,-1.571556,2.854478,4.107623,6.679011,-3.456437,-0.513663,-4.608641,4.200412,0
648435534,-0.057699,-0.335038,1.80176,3.831259,4.757454,-1.630422,0.811443,-1.361378,2.825468,0
648468868,1.626489,-0.42322,0.788193,2.094254,0.508188,1.354482,1.188871,0.644081,1.266757,0
648502202,2.227123,0.595344,1.043463,1.171606,-4.272078,5.768154,1.099137,3.867256,-0.943381,0
648535536,1.729897,1.854818,1.613559,-0.910763,-8.545398,6.235378,1.348916,6.067897,-2.069502,0
648568870,1.165947,1.528947,1.042981,-1.980972,-8.074917,5.737385,1.480957,7.378457,-3.037755,0
648602204,1.401227,-0.481742,0.0772,-3.013479,-6.946877,5.441125,1.603507,6.70602,-4.625497,0
648635538,0.519846,-1.699795,1.308896,-3.343227,-3.939577,5.042725,1.671507,4.944733,-4.473605,0
648668872,-0.054494,-1.404613,1.30436,-2.824915,-0.510304,3.864128,2.02132,4.07448,-3.480037,0
