SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
550180573,0.071548,-0.002,0.08786,-0.032506,0.07573,-0.110588,1
550213907,-0.012442,-0.013694,0.089414,-0.062727,0.061638,-0.066157,1
550247241,0.009167,-0.013981,0.112653,-0.094273,0.02625,-0.08781,1
550280575,-0.051151,0.033017,0.069731,-0.077439,0.000583,0.00046,1
550313909,0.010545,-0.01571,0.088612,-0.101468,-0.021266,0.00413,1
550347243,0.098624,-0.057866,0.106603,-0.100333,-0.01126,0.038961,1
550380577,0.072307,-0.003033,0.068964,-0.099625,-0.010796,0.060589,1
550413911,0.134057,0.064088,0.063358,-0.069185,0.025651,0.010699,1
550447245,0.233155,0.05636,0.038099,0.018146,0.063474,-0.041049,1
550480579,0.190428,0.070049,0.058969,0.034206,0.029415,-0.109324,1
550513913,0.110377,0.089698,0.068247,0.036772,0.073639,-0.130395,1
550547247,0.042587,-0.031744,0.091611,0.051427,0.074944,-0.105869,1
550580581,-0.051152,-0.064767,0.088213,0.077361,0.127191,-0.107099,1
550613915,-0.020734,-0.066164,0.11659,0.117649,0.209025,-0.060749,1
550647249,-0.037654,-0.021336,0.09985,0.096732,0.233121,-0.003884,1
550680583,-0.053647,0.012919,0.084246,0.063107,0.159567,0.008645,1
550713917,3.8e-05,-0.051893,0.084292,-0.01902,0.074027,0.004234,1
550747251,0.025424,-0.059238,0.088343,-0.115365,-0.051391,-0.01403,1
550780585,0.12584,0.055508,0.058075,-0.190838,-0.162986,-0.026848,1
550813919,0.181301,0.106188,0.047441,-0.259934,-0.242402,-0.024745,1
550847253,0.176871,0.02924,0.04339,-0.292479,-0.256021,0.003593,1
550880587,0.123733,0.026564,0.1146,-0.221059,-0.151102,-0.038668,1
550913921,-0.027395,0.052828,0.065017,-0.069087,-0.014839,-0.144103,1
550947255,-0.040293,0.009041,0.09341,0.05562,0.119658,-0.153177,1
550980589,-0.010039,-0.063826,0.096524,0.116132,0.203967,-0.010355,1
551013923,-0.053636,-0.077159,0.100903,0.198072,0.247986,0.082207,1
551047257,-0.037281,-0.047297,0.10073,0.199742,0.234513,0.001712,1
551080591,0.048719,-0.050156,0.069528,0.156535,0.160362,-0.043776,1
551113925,0.136858,-0.012905,0.067828,0.115037,0.074818,-0.112282,1
551147259,0.161926,0.090767,0.061504,0.013418,0.03053,-0.152993,1
551180593,0.27529,0.135178,0.001624,-0.090677,0.047519,-0.133002,1
551213927,0.307914,0.049804,0.008593,-0.15103,0.021473,-0.106238,1
551247261,0.164075,0.01919,0.062795,-0.176576,0.026428,-0.077883,1
551280595,0.020299,0.057358,0.066385,-0.188592,0.052152,-0.096663,1
551313929,-0.052135,0.042158,0.087796,-0.21146,0.083751,-0.11132,1
551347263,-0.00397,-0.035027,0.091707,-0.155167,0.145748,-0.159376,1
551380597,-0.081135,-0.038198,0.107227,-0.103342,0.230549,-0.100807,1
551413931,-0.116865,0.035824,0.059379,-0.142888,0.228194,-0.079925,1
551447265,-0.090587,0.010553,0.092278,0.03056,0.28569,-0.003526,1
551480599,-0.099834,0.061039,0.050581,-0.095316,0.170271,-0.00736,1
551513933,0.049555,-0.041922,0.017287,-0.154907,0.106705,0.029118,1
551547267,0.118854,-0.077558,0.059572,-0.261425,-0.0159,0.017101,1
551580601,0.024248,0.065395,0.03766,-0.397453,-0.144038,-0.020835,1
551613935,-0.011417,0.059134,0.035925,-0.335113,-0.121463,-0.014588,1
551647269,-0.014894,0.021254,0.10602,-0.338839,-0.168209,-0.008174,1
551680603,-0.102177,-0.024393,0.098006,-0.143716,-0.085158,-0.05455,1
551713937,-0.226968,-0.067398,0.149938,-0.113007,-0.104863,0.045379,1
551747271,-0.29302,-0.081936,0.180232,-0.14097,-0.181838,-0.059883,1
551780605,-0.262284,-0.047119,0.128493,-0.026924,-0.129581,0.072003,1
551813939,-0.111544,-0.1259,0.091475,-0.043093,-0.074594,-0.017337,1
551847273,-0.056652,-0.14042,0.081345,0.059797,-0.00135,-0.083074,1
551880607,-0.016604,-0.082736,0.013302,0.097561,0.044077,-0.138997,1
551913941,0.111706,-0.191652,0.062933,-0.019295,-0.003,-0.115799,1
551947275,0.078399,-0.17733,0.071476,0.038289,-0.098236,-0.093654,1
551980609,-0.006987,-0.062551,0.01876,0.115986,-0.210242,-0.111999,1
552013943,0.042108,-0.127406,0.088284,0.127699,-0.34877,-0.12639,1
552047277,0.034122,-0.086034,0.05626,0.19824,-0.468256,-0.062464,1
552080611,0.048866,-0.104051,0.049668,0.19043,-0.51129,-0.049314,1
552113945,0.029722,-0.088452,0.04881,0.205194,-0.471674,-0.016779,1
552147279,0.073616,-0.075935,0.039012,0.300192,-0.456525,0.023952,1
552180613,0.087152,-0.097083,0.054774,0.366577,-0.372583,0.04912,1
552213947,0.095465,-0.067159,0.037966,0.36534,-0.410328,0.007659,1
552247281,0.054147,-0.17046,0.098386,0.308083,-0.437931,0.01578,1
552280615,-0.061765,-0.072599,0.055839,0.191378,-0.49147,-0.021036,1
552313949,-0.090941,-0.05969,0.086699,0.114664,-0.432951,-0.020332,1
552347283,-0.144645,-0.170341,0.118841,0.021859,-0.288793,-0.012797,1
552380617,-0.084205,-0.211233,0.104854,-0.080183,-0.087314,0.082164,1
552413951,-0.041117,-0.155587,0.054805,-0.031581,0.088415,-0.108819,1
552447285,-0.128844,-0.08209,0.108433,-0.022946,0.217382,-0.207674,1
552480619,-0.257143,-0.10172,0.12203,-0.082823,0.237446,-0.271614,1
552513953,-0.216833,-0.214394,0.114894,-0.097517,0.202936,-0.223391,1
552547287,-0.073347,-0.327202,0.165398,-0.158347,0.147713,-0.114358,1
552580621,0.00505,-0.106183,0.085456,-0.103592,0.083837,-0.054444,1
552613955,0.033101,-0.043736,0.024705,-0.001847,0.073193,-0.02669,1
552647289,0.011005,-0.033692,0.068506,0.016046,-0.015476,-0.040828,1
552680623,0.066219,0.111891,0.036248,0.024848,-0.088871,-0.048057,1
552713957,0.24075,-0.053252,0.087017,0.008021,-0.096529,0.001311,1
552747291,0.21897,0.091201,0.05466,0.039862,-0.037193,0.044401,1
552780625,0.036921,0.151769,0.060499,0.079059,0.065821,0.219623,1
552813959,0.13444,0.29994,0.175883,0.000892,0.135494,0.163785,1
552847293,0.227124,0.044805,-0.013676,-0.10161,0.253179,-0.174435,1
552880627,0.215313,0.136878,-0.063425,-0.091338,0.508763,-0.317303,1
552913961,0.367042,0.231165,-0.00098,-0.136724,0.627226,-0.230081,1
552947295,0.541271,0.108121,0.036717,-0.213953,0.583903,-0.238658,1
552980629,0.321298,0.041662,0.022647,-0.228542,0.359941,-0.150499,1
553013963,0.049677,0.15765,0.04262,-0.245481,0.14552,-0.089816,1
553047297,0.00367,0.142444,0.113386,-0.240403,-0.001104,-0.053133,1
553080631,-0.130648,-0.132637,0.139298,-0.211407,-0.063194,0.097871,1
553113965,-0.246595,-0.079279,0.177645,-0.242925,-0.048445,0.106122,1
553147299,-0.244534,-0.029386,0.105414,-0.314351,-0.011652,-0.065264,1
553180633,-0.129735,0.005828,0.087375,-0.287286,0.080299,-0.177415,1
553213967,0.046729,0.01644,0.076502,-0.183216,0.222856,-0.206604,1
553247301,0.193946,0.070356,0.041938,-0.005573,0.338678,-0.175406,1
553280635,0.249255,0.0842,0.045869,0.106015,0.357484,-0.179325,1
553313969,0.228095,0.096139,-0.011925,0.212772,0.351846,-0.20614,1
553347303,0.145345,0.054675,0.02585,0.100936,0.202473,-0.144381,1
553380637,0.149156,-0.011785,0.069776,-0.043286,-0.002349,-0.113306,1
553413971,0.071449,0.074992,0.063097,-0.071161,-0.199635,-0.064567,1
553447305,0.046101,0.005311,0.039311,-0.099628,-0.323418,0.009847,1
553480639,-0.007372,-0.038532,0.12392,-0.088415,-0.380963,0.143867,1
553513973,-0.048334,0.015693,0.046802,-0.079518,-0.409342,0.172315,1
553547307,0.054263,-0.043023,0.085484,-0.102176,-0.356513,0.161086,1
553580641,0.108945,-0.101136,0.04767,-0.135091,-0.320821,0.218902,1
553613975,-0.031205,-0.06172,0.047907,-0.164562,-0.157915,0.234864,1
553647309,-0.148016,-0.022411,0.115191,-0.135286,0.021609,0.078715,1
553680643,-0.100435,-0.037035,0.140148,0.01886,0.139105,-0.184811,1
553713977,-0.032506,-0.088644,0.058239,0.026272,0.120117,-0.309719,1
553747311,0.066365,-0.129461,0.039725,-0.052324,0.016661,-0.275627,1
553780645,0.086906,-0.013657,0.058317,0.001481,-0.020828,-0.1269,1
553813979,0.119655,-0.019581,0.071115,0.094145,-0.125487,0.031507,1
553847313,0.101228,-0.082016,0.056748,0.128719,-0.189965,0.0827,1
553880647,0.104823,-0.085121,0.059653,0.083597,-0.230256,0.012497,1
553913981,0.115581,0.0453,0.104575,0.122059,-0.19171,-0.053302,1
553947315,0.153284,-0.045372,0.0018,0.194778,-0.089046,-0.112615,1
553980649,0.129912,-0.119811,0.108856,0.224849,0.029237,-0.124619,1
554013983,0.045775,0.020235,0.09943,0.256039,0.098432,-0.10097,1
554047317,0.053496,-0.036132,0.087492,0.218999,0.122366,-0.084891,1
554080651,0.013362,-0.074775,0.071198,0.194539,0.105785,-0.06271,1
554113985,0.039777,-0.054924,0.115825,0.156684,0.096255,-0.086864,1
554147319,0.039485,0.006058,0.043324,0.0768,0.109162,-0.105272,1
554180653,0.176329,0.033204,0.022595,0.021973,0.092755,-0.111228,1
554213987,0.210753,-0.006407,0.017866,-0.01068,0.074088,-0.106594,1
554247321,0.124198,-0.000337,0.022241,-0.119133,0.051524,-0.05581,1
554280655,0.014754,0.007713,0.112671,-0.188453,-0.018178,-0.011045,1
554313989,-0.106049,-0.025913,0.16623,-0.204276,-0.040407,0.032096,1
554347323,-0.192413,0.042038,0.104711,-0.248459,-0.043351,0.056065,1
554380657,-0.046159,-0.04953,0.112286,-0.192085,0.024547,-0.048908,1
554413991,0.062048,-0.038154,0.033638,-0.101305,0.075362,-0.099909,1
554447325,0.091297,-0.006846,0.031144,-0.070743,0.110955,-0.113271,1
554480659,0.066756,-0.005886,0.090278,-0.084272,0.156412,-0.071691,1
554513993,-0.075959,0.028074,0.068469,-0.118731,0.102168,-0.065727,1
554547327,0.002169,0.027008,0.076193,-0.056755,0.044172,-0.086986,1
554580661,0.058007,-0.055009,0.097883,-0.126545,-0.017962,-0.052342,1
554613995,0.021555,0.041434,0.080784,-0.113022,-0.025472,-0.077139,1
554647329,-0.030862,0.057248,0.10893,-0.06605,-0.05393,-0.088952,1
554680663,-0.069627,0.031571,0.096746,-0.064464,-0.030566,-0.081657,1
554713997,-0.082627,0.019559,0.088545,0.002146,0.01775,-0.05476,1
554747331,-0.040362,0.024676,0.07799,0.06655,0.033548,-0.03792,1
554780665,0.011261,-0.041971,0.080141,0.01747,0.017281,0.023716,1
554813999,0.035591,-0.090514,0.053904,-0.044088,0.018769,-0.038776,1
554847333,0.051539,0.027228,0.079867,-0.086241,0.021003,-0.111117,1
554880667,0.078886,0.063667,0.140111,-0.096042,0.052141,-0.178118,1
554914001,0.115108,0.059915,0.082963,0.011897,0.095188,-0.161372,1
554947335,0.14953,0.079002,0.009824,0.141257,0.183999,-0.07917,1
554980669,0.181778,-0.004981,0.033354,0.181342,0.17021,-0.020341,1
555014003,0.122596,-0.175981,0.060832,0.208026,0.05891,-0.021237,1
555047337,-0.025297,-0.09603,-0.004034,0.005685,-0.138472,-0.017081,1
555080671,-0.042105,-0.117431,0.082526,-0.276113,-0.283089,-0.004398,1
555114005,-0.083627,-0.151261,0.10164,-0.147583,-0.308771,0.093093,1
555147339,-0.111844,-0.102999,0.080553,-0.118337,-0.207995,0.003576,1
555180673,-0.082423,-0.100566,0.10209,-0.188509,-0.222305,-0.082063,1
555214007,-0.073238,-0.08727,0.092896,-0.152327,-0.187334,-0.11951,1
555247341,-0.040927,-0.064583,0.067223,-0.150604,-0.205955,-0.123994,1
555280675,0.009262,-0.081667,0.059357,-0.048544,-0.172509,-0.057486,1
555314009,0.048915,-0.071908,0.051012,0.125978,-0.153958,-0.067195,1
555347343,0.028161,-0.037783,0.046035,0.195765,-0.093049,-0.093462,1
555380677,0.086718,-0.017475,0.052856,0.198402,-0.040923,-0.119755,1
555414011,-0.006186,-0.071144,0.094667,0.144522,-0.026474,-0.000544,1
555447345,-0.030532,-0.006144,0.079683,0.154298,-0.00274,0.027205,1
555480679,-0.003744,-0.017629,0.098359,0.103963,-0.031166,0.010516,1
555514013,-0.022012,-0.023071,0.08491,0.0276,-0.073194,-0.051229,1
555547347,-0.005204,-0.026265,0.082097,-0.005942,-0.088133,-0.042371,1
555580681,0.001459,-0.007097,0.063786,-0.078751,-0.07688,-0.060878,1
555614015,0.044562,-0.024123,0.064509,-0.079357,-0.018858,-0.006931,1
555647349,0.057904,-0.047566,0.073082,-0.026049,0.063435,0.025146,1
555680683,0.04939,-0.008314,0.04115,-0.066268,0.079186,-0.04595,1
555714017,0.040889,-0.057069,0.087128,-0.111246,0.084922,-0.087969,1
555747351,-0.01403,-0.003005,0.080307,-0.087295,0.0804,-0.098733,1
555780685,0.030002,-0.028695,0.071075,-0.078123,0.056486,-0.119042,1
555814019,0.05961,-0.023618,0.087667,-0.090752,0.015498,-0.093571,1
555847353,0.069264,-0.005609,0.061812,-0.044564,-0.000588,-0.029238,1
555880687,0.07201,0.02289,0.091386,-0.011841,-0.007775,-0.012432,1
555914021,0.043897,0.004877,0.072078,0.034812,-0.017508,-0.002235,1
555947355,-0.008314,-0.004741,0.083558,0.075532,0.000566,-0.059427,1
555980689,0.002913,-0.02067,0.090047,0.058276,0.00611,-0.089006,1
556014023,0.038357,-0.031415,0.079645,0.039179,0.045038,-0.090959,1
556047357,0.052715,0.029524,0.081248,0.015071,0.089657,-0.054389,1
556080691,0.064415,0.055441,0.032673,0.011393,0.086311,-0.025217,1
556114025,0.095094,-0.041314,0.062909,-0.052513,0.026755,-0.028144,1
556147359,-0.006229,-0.019189,0.079127,-0.142747,-0.02656,-0.031863,1
556180693,-0.040159,0.024507,0.088943,-0.16089,-0.057455,-0.010396,1
556214027,-0.030186,-0.03559,0.092565,-0.170277,-0.07578,-0.040512,1
556247361,0.007612,-0.041313,0.075459,-0.121935,-0.062139,-0.045993,1
556280695,0.034407,-0.017524,0.053927,-0.08931,-0.093508,-0.03937,1
556314029,0.053229,0.024918,0.077296,-0.080225,-0.09613,-0.049667,1
556347363,0.023044,0.011498,0.069451,-0.015971,-0.095632,-0.052729,1
556380697,0.009549,-0.025004,0.078863,0.053825,-0.056482,-0.068487,1
556414031,0.017677,-0.00697,0.088861,0.059832,-0.046034,-0.048009,1
556447365,-0.004856,-0.039705,0.068921,0.093928,-0.017734,-0.058996,1
556480699,0.031061,-0.037347,0.082404,0.089977,-0.021851,-0.047742,1
556514033,0.031253,0.013436,0.06154,0.038966,-0.019292,-0.083465,1
556547367,0.074332,-0.012845,0.067161,-0.004999,-0.008928,-0.079582,1
556580701,0.026433,-0.036863,0.081781,-0.045904,-0.000579,-0.073648,1
556614035,0.018685,0.002024,0.057479,-0.021083,-0.0035,-0.07114,1
556647369,0.011179,-0.055341,0.085565,-0.063372,-0.026078,-0.071473,1
556680703,0.007709,-0.022215,0.090673,-0.071118,-0.045776,-0.03023,1
556714037,0.022707,-0.038654,0.065684,-0.062651,0.022036,-0.023265,1
556747371,0.057631,-0.012148,0.090694,-0.080701,0.005451,-0.085797,1
556780705,0.049166,0.012421,0.060926,-0.044587,0.050144,-0.068625,1
556814039,0.061722,-0.008595,0.069881,0.006681,0.053388,-0.090199,1
556847373,0.052985,-0.005629,0.07135,0.001102,0.052537,-0.089644,1
556880707,-8.7e-05,-0.007625,0.07856,0.010018,0.050567,-0.074887,1
556914041,0.042994,-0.009484,0.067251,0.00797,0.054735,-0.107169,1
556947375,0.046906,-0.02198,0.076789,0.03786,0.062406,-0.065017,1
556980709,0.053978,-0.011939,0.075659,0.031357,0.071787,-0.00832,1
557014043,0.050152,-0.005107,0.077235,-0.00131,0.047933,-0.03338,1
557047377,0.024633,0.004156,0.073013,0.022964,0.050666,-0.094138,1
557080711,0.050526,-0.014957,0.086328,-0.055399,0.05796,-0.067032,1
557114045,0.050966,-0.00733,0.10117,-0.094113,0.043095,-0.037276,1
557147379,0.041138,0.0033,0.060685,-0.040315,0.018111,-0.06833,1
557180713,0.099837,-0.006809,0.078479,-0.073527,-0.028853,-0.039311,1
557214047,0.069357,-0.000184,0.067185,-0.050049,-0.014262,-0.049956,1
557247381,0.059063,-0.023187,0.087003,-0.058497,-0.000966,-0.034707,1
557280715,0.035743,0.003747,0.079193,-0.05342,-0.007141,-0.077958,1
557314049,0.02713,0.028966,0.07634,0.007284,0.020162,-0.096933,1
557347383,0.04519,-0.036952,0.07503,0.034206,0.010831,-0.096916,1
150272575,0.24164,0.243974,0.064332,0.530943,0.273656,-0.150254,2
150305909,0.117732,0.196108,0.046987,0.431085,0.219614,-0.141747,2
150339243,-0.024805,0.01081,0.074046,0.247499,0.118787,-0.043109,2
150372577,-0.207473,0.169621,0.046871,0.150482,-0.028109,-0.066166,2
150405911,-0.171524,0.187077,0.081767,0.078027,0.007931,-0.166084,2
150439245,-0.124338,0.006211,0.12155,-0.046979,0.032165,-0.084029,2
150472579,-0.134281,0.063455,0.037316,-0.095672,-8e-05,0.017186,2
150505913,-0.127014,0.10749,0.026935,-0.053336,0.043367,0.2358,2
150539247,-0.055649,0.020008,0.11077,0.001246,0.084785,0.333047,2
150572581,-0.088835,-0.037663,0.085829,0.006517,0.089602,0.435084,2
150605915,-0.22114,0.04679,0.0093,0.006362,0.069167,0.470131,2
150639249,-0.153821,0.047065,0.053143,-0.041594,-0.015612,0.425467,2
150672583,-0.061154,-0.016127,0.083785,-0.085683,-0.062286,0.397172,2
150705917,-0.112244,0.043801,0.010306,-0.083554,-0.142864,0.351091,2
150739251,-0.009116,0.066342,0.02297,-0.108191,-0.17227,0.330719,2
150772585,0.050803,-0.013565,0.090802,-0.016111,-0.148399,0.280718,2
150805919,0.080662,-0.167348,0.095909,0.109329,-0.132822,0.291975,2
150839253,-0.025268,-0.067434,0.051338,0.089855,-0.28757,0.447053,2
150872587,-0.058168,-0.131369,0.16188,0.176857,-0.336284,0.49057,2
150905921,-0.046647,-0.168499,-0.006102,0.207975,-0.392958,0.927097,2
150939255,-0.194404,-0.029499,-0.025405,0.025178,-0.56944,2.090942,2
150972589,-0.132766,-0.206267,0.254641,-0.394516,-1.083545,2.694755,2
151005923,-0.185168,-0.381413,0.229073,-0.763142,-1.721658,3.494081,2
151039257,-0.367326,-0.188366,0.138463,-0.632117,-1.623005,4.016052,2
151072591,-0.176682,0.041903,0.189899,-0.043508,-1.228975,3.662585,2
151105925,0.093499,-0.004831,0.109722,0.508036,-0.597211,3.595119,2
151139259,0.311296,0.018377,0.119334,0.554879,0.134466,2.849662,2
151172593,0.487668,0.00697,-0.042824,1.291542,0.243616,1.884769,2
151205927,0.445055,0.106932,0.042234,1.778527,0.389024,0.967278,2
151239261,0.238254,0.1033,0.105659,1.984239,1.078437,0.295376,2
151272595,-0.035799,-0.055693,0.246566,2.503379,0.749416,-1.478878,2
151305929,-0.257805,-0.319904,0.36573,1.110072,-0.04126,-3.262725,2
151339263,-0.42198,-0.359793,0.3362,0.608911,-0.244186,-4.692896,2
151372597,-0.479416,-0.266263,0.235964,0.532584,-0.233313,-5.815973,2
151405931,-0.344049,-0.096889,-0.029053,0.482767,0.984648,-6.144667,2
151439265,-0.119592,-0.10485,-0.053495,0.704414,1.292353,-7.105053,2
151472599,0.004563,0.027276,-0.007993,1.984234,2.604071,-7.527685,2
151505933,0.003473,0.214442,0.019632,2.87869,3.103676,-7.183436,2
151539267,-0.015987,0.355998,-0.021875,2.101621,3.312412,-4.364369,2
151572601,-0.344524,0.599675,0.051088,0.782562,3.569538,-0.108446,2
151605935,-0.45906,0.757908,0.000148,-1.493501,2.278604,4.660905,2
151639269,-0.270781,0.545217,0.173134,-3.123002,0.370404,8.546307,2
151672603,-0.217303,0.425692,0.115904,-5.061759,-1.973981,11.32061,2
151705937,-0.28313,0.61298,0.171334,-4.304698,-2.445101,10.716251,2
151739271,-0.320244,0.453389,-0.104084,-2.830341,-1.641256,7.670261,2
151772605,0.111904,-0.068452,-0.547063,-0.963735,-1.125356,4.281831,2
151805939,0.603734,-1.007784,-0.429317,0.146313,-0.748821,1.213417,2
151839273,0.897621,-0.805659,-0.494199,0.600103,-1.535121,-1.394057,2
151872607,1.209719,-0.173911,-0.769185,0.747875,-2.588604,-3.499736,2
151905941,0.979351,0.860654,-0.249132,0.293699,-3.093301,-4.768679,2
151939275,0.289817,-0.492776,-0.089359,-0.224433,-2.63926,-5.812527,2
151972609,-1.122299,-0.849029,0.554931,0.296306,-1.947167,-7.047825,2
152005943,-2.919783,1.985451,0.043521,2.12268,-0.004538,-7.875892,2
152039277,-1.539371,1.051221,0.554001,2.210177,2.417937,-7.909041,2
152072611,-0.750479,0.043283,0.576036,2.794579,3.046097,-6.482069,2
152105945,0.133028,-0.268785,-0.18592,3.003732,4.141142,-3.717926,2
152139279,0.004679,-0.163046,-0.239443,2.044599,4.793478,-0.01647,2
152172613,0.444477,1.166345,0.187956,1.372336,3.663702,3.38136,2
152205947,1.080569,0.955663,-0.042984,-0.263171,2.560509,6.736809,2
152239281,1.106024,0.312194,-0.237767,-2.043204,0.563038,9.260227,2
152272615,0.512542,-0.10279,0.320588,-3.13458,-0.900686,9.922413,2
152305949,-0.16042,-0.52653,0.404884,-3.373039,-0.7833,8.985571,2
152339283,-1.073829,-0.221512,0.319758,-2.862382,-0.642898,6.104157,2
152372617,-0.891644,0.312966,0.433732,-2.250254,-0.957546,3.544132,2
152405951,0.003615,-0.464475,0.047081,-1.235702,-1.741663,1.123484,2
152439285,-0.028831,-0.795754,0.095241,-0.659289,-2.644983,-0.922235,2
152472619,-0.328232,-0.415875,0.005953,-0.237694,-3.444205,-2.61491,2
152505953,-0.307986,-0.185624,0.257586,-0.104221,-3.441723,-4.26681,2
152539287,-0.380272,-0.114929,0.182706,-0.467764,-3.363504,-5.874934,2
152572621,-0.179158,0.126988,0.199009,0.750687,-2.629465,-7.286512,2
152605955,0.224387,-0.035758,0.113913,2.102352,-0.270516,-9.382067,2
152639289,0.119436,0.356282,0.245968,4.370763,2.022873,-9.701373,2
152672623,-0.05722,0.416187,0.071907,6.52035,4.013845,-9.300358,2
152705957,-0.278814,0.239372,0.140951,3.955501,5.52667,-5.354479,2
152739291,-0.366409,0.157661,0.049252,2.166497,5.338162,-1.562978,2
152772625,-0.501187,0.061922,0.102857,1.389155,6.41881,1.431723,2
152805959,-0.323956,0.03977,0.015815,-3.194293,3.849198,5.83269,2
152839293,0.020294,-0.241671,0.024853,-6.458828,1.947188,8.546259,2
152872627,0.382033,-0.32586,0.049302,-5.836536,0.607895,9.119795,2
152905961,0.305026,-0.260534,-0.080575,-4.711315,2.057164,8.198956,2
152939295,0.203598,-0.249033,-0.089066,-3.736321,2.03309,6.625429,2
152972629,0.070234,-0.216247,0.062915,-2.5859,1.078811,4.581805,2
153005963,-0.077912,-0.139353,0.033259,-1.611287,0.702234,2.29001,2
153039297,-0.202516,-0.167838,0.162693,-0.178138,0.78289,0.028502,2
153072631,-0.355576,-0.249326,0.118906,1.208025,-0.183922,-2.48992,2
153105965,-0.380617,0.198707,0.165402,0.525569,-0.488458,-3.730762,2
153139299,-0.358748,0.688038,0.017745,1.761139,0.021137,-4.578429,2
153172633,-0.020525,0.501408,-0.038863,1.192547,-0.584234,-5.802422,2
153205967,-0.244335,0.788584,-0.143372,0.904916,-0.969969,-6.848922,2
153239301,0.142279,-0.061792,-0.220335,3.063647,-0.878892,-6.328983,2
153272635,0.530711,-0.753985,0.337047,1.711911,-0.98414,-6.956489,2
153305969,-0.228819,-0.641652,0.412469,2.258522,-2.11661,-6.13039,2
153339303,-0.744798,-0.488251,0.236929,2.754517,-2.258679,-4.868361,2
153372637,-0.582492,-0.124645,0.14446,1.810201,-1.620354,-3.437814,2
153405971,-0.388713,-0.16701,0.260172,3.900923,-3.449134,0.788139,2
153439305,-0.379825,-0.279117,0.13046,2.862661,-2.001644,3.00297,2
153472639,-0.097943,-0.404078,0.149858,2.047923,-0.373622,4.567039,2
153505973,0.521777,-0.095818,-0.492884,1.467536,-1.383851,5.989073,2
153539307,0.6547,-0.195703,-0.345655,0.781401,-1.890887,7.16161,2
153572641,-0.082289,-0.353928,0.075262,-0.024027,-3.279026,7.239271,2
153605975,-0.701248,-0.169518,0.273777,-1.258055,-4.924009,7.341106,2
153639309,-0.854557,-0.157132,0.312641,-2.035322,-5.897813,6.488237,2
153672643,-0.802599,-0.067032,0.292015,-2.182551,-4.77673,6.162326,2
153705977,-0.683272,-0.334399,0.364435,-1.490527,-4.345577,6.106934,2
153739311,-0.573093,-0.458945,0.269287,0.150202,-5.343464,5.947509,2
153772645,-0.18817,-0.247896,0.106565,2.067985,-4.732927,5.382005,2
153805979,0.449218,0.052391,-0.25684,3.269217,-3.054265,4.39317,2
153839313,0.341469,-0.679796,0.204056,3.958534,-1.763254,3.846252,2
153872647,0.218431,-0.357757,0.058921,4.277563,-0.471949,3.056093,2
153905981,0.220385,-0.33926,0.189425,4.651329,0.579873,2.091426,2
153939315,0.132692,-0.079779,0.026547,5.063862,1.242449,1.668397,2
153972649,0.246895,-0.263721,0.126556,3.549807,2.906012,0.956976,2
154005983,0.045211,0.109265,-0.078211,2.140148,3.121757,-0.130227,2
154039317,-0.097193,0.085699,0.041555,1.124281,3.685632,-1.06518,2
154072651,-0.043617,-0.091664,0.099549,-0.177374,2.812432,-2.282235,2
154105985,-0.097603,-0.237695,0.033336,-0.880524,1.930942,-3.435333,2
154139319,0.091609,-0.315881,0.111528,-1.033708,1.555365,-4.176356,2
154172653,0.273536,-0.513562,0.07701,-1.010457,0.740928,-5.332769,2
154205987,0.152777,-0.443661,-0.001616,-2.226194,1.01121,-5.905988,2
154239321,-0.127593,-0.161612,-0.077963,-0.134212,1.172187,-6.50971,2
154272655,-0.338553,0.41628,-0.037457,-0.388622,1.651562,-7.826256,2
154305989,-0.180236,0.599919,0.058885,1.76213,2.813507,-8.220541,2
154339323,-0.159698,0.321626,0.103396,2.43593,4.275675,-6.916703,2
154372657,-0.537344,0.357553,0.162556,1.820021,4.612542,-5.272291,2
154405991,-0.686884,0.586503,0.108061,1.309881,4.266559,-2.474943,2
154439325,-0.471546,0.554724,0.052778,0.274347,3.804348,0.495471,2
154472659,-0.141886,0.330964,0.07968,-1.271878,2.175341,3.289554,2
154505993,-0.052868,0.235006,0.087045,-2.412793,0.443205,6.308577,2
154539327,0.126601,0.393004,0.215149,-3.180787,-1.592105,8.711916,2
154572661,0.392141,0.35063,0.215082,-3.202305,-3.165833,9.255932,2
154605995,0.166373,0.449438,0.102897,-2.966058,-2.543769,8.036903,2
154639329,-0.138302,0.76549,0.056142,-2.226452,-1.912633,5.760358,2
154672663,-0.033066,0.752037,0.115966,-1.75313,-2.027561,3.853881,2
154705997,0.096425,0.423183,0.037479,-0.181099,-1.869243,2.580474,2
154739331,0.057416,0.102563,-0.011639,0.14616,-2.060279,0.898022,2
154772665,-0.165959,0.037024,0.054811,0.252407,-1.222489,-0.509346,2
154805999,-0.124698,-0.018559,0.168211,0.661185,-0.987342,-2.395796,2
154839333,-0.020494,-0.009913,0.068324,0.548047,-0.648368,-4.425278,2
154872667,-0.038114,0.268014,0.116111,-0.15004,-0.242313,-5.735639,2
154906001,-0.136339,0.266959,0.209963,-0.579617,0.609216,-7.228947,2
154939335,-0.386463,0.390188,0.230052,-1.589602,2.627254,-8.351403,2
