Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.924,0.384,0.257,0.942,-0.432,0.248,0.954,-0.044,-0.288,1
0.954,0.378,0.256,0.988,-0.312,0.225,0.95,-0.04,-0.297,1
0.967,0.349,0.26,0.908,-0.269,0.173,0.951,-0.054,-0.293,1
0.935,0.305,0.244,0.87,-0.28,0.149,0.951,-0.057,-0.296,1
0.886,0.31,0.231,0.888,-0.389,0.19,0.952,-0.045,-0.308,1
0.904,0.277,0.262,0.91,-0.386,0.225,0.957,-0.068,-0.283,1
0.893,0.25,0.269,0.92,-0.356,0.327,0.952,-0.067,-0.292,1
0.898,0.288,0.274,0.963,-0.353,0.177,0.94,-0.063,-0.332,1
0.959,0.331,0.29,0.879,-0.351,0.121,0.946,-0.072,-0.314,1
0.95,0.369,0.285,0.908,-0.372,0.137,0.948,-0.068,-0.3,1
0.903,0.391,0.273,0.921,-0.363,0.16,0.944,-0.082,-0.308,1
0.918,0.36,0.276,0.912,-0.352,0.165,0.942,-0.082,-0.327,1
0.958,0.333,0.284,0.911,-0.355,0.171,0.933,-0.081,-0.334,1
0.941,0.285,0.3,0.938,-0.359,0.16,0.942,-0.097,-0.323,1
0.915,0.222,0.294,0.921,-0.333,0.146,0.937,-0.088,-0.342,1
0.875,0.224,0.278,0.924,-0.329,0.125,0.931,-0.095,-0.351,1
0.893,0.25,0.285,0.918,-0.341,0.116,0.929,-0.094,-0.35,1
0.921,0.274,0.295,0.949,-0.352,0.106,0.93,-0.101,-0.352,1
0.936,0.304,0.309,0.935,-0.352,0.103,0.931,-0.104,-0.348,1
