Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
-0.248,0.955,0.319,0.348,0.919,0.212,-0.038,0.982,-0.199,1
-0.241,0.947,0.3,0.344,0.917,0.219,-0.041,0.978,-0.198,1
-0.23,0.944,0.275,0.347,0.917,0.22,-0.024,0.979,-0.203,1
-0.234,0.929,0.272,0.348,0.921,0.213,-0.045,0.984,-0.188,1
-0.218,0.922,0.267,0.349,0.911,0.216,-0.025,0.98,-0.187,1
-0.221,0.928,0.273,0.345,0.917,0.21,-0.017,0.979,-0.197,1
-0.22,0.933,0.29,0.343,0.917,0.212,-0.035,0.981,-0.201,1
-0.201,0.939,0.299,0.344,0.917,0.216,-0.027,0.979,-0.209,1
-0.201,0.932,0.304,0.342,0.918,0.217,-0.034,0.982,-0.204,1
-0.215,0.934,0.305,0.342,0.922,0.212,-0.039,0.979,-0.208,1
-0.232,0.896,0.271,0.336,0.925,0.211,-0.034,0.979,-0.206,1
-0.23,0.951,0.266,0.349,0.921,0.205,-0.047,0.979,-0.206,1
-0.209,1.01,0.28,0.346,0.918,0.204,-0.033,0.978,-0.211,1
-0.257,0.896,0.325,0.35,0.92,0.211,-0.034,0.98,-0.207,1
-0.249,0.915,0.258,0.347,0.924,0.217,-0.039,0.978,-0.207,1
-0.365,0.944,0.275,0.343,0.916,0.21,-0.043,0.979,-0.208,1
-0.369,0.912,0.266,0.348,0.916,0.202,-0.038,0.978,-0.215,1
-0.224,0.974,0.326,0.358,0.915,0.208,-0.041,0.979,-0.211,1
-0.228,0.934,0.227,0.357,0.912,0.22,-0.041,0.978,-0.209,1
-0.217,0.952,0.229,0.355,0.915,0.218,-0.037,0.982,-0.199,1
-0.249,0.924,0.289,0.317,0.917,0.228,-0.041,0.978,-0.207,1
-0.105,0.985,0.487,0.339,0.921,0.219,-0.048,0.98,-0.205,1
-0.255,0.905,0.337,0.33,0.915,0.212,-0.044,0.979,-0.204,1
-0.369,0.876,0.266,0.339,0.91,0.209,-0.04,0.979,-0.202,1
-0.323,0.894,0.271,0.346,0.927,0.233,-0.041,0.979,-0.201,1
-0.303,0.878,0.341,0.351,0.916,0.228,-0.039,0.979,-0.203,1
-0.251,0.927,0.367,0.332,0.917,0.216,-0.04,0.98,-0.203,1
-0.275,0.918,0.25,0.349,0.908,0.249,-0.041,0.978,-0.204,1
-0.213,0.981,0.241,0.32,0.933,0.247,-0.038,0.979,-0.203,1
-0.198,0.96,0.274,0.321,0.926,0.251,-0.041,0.98,-0.203,1
-0.141,0.946,0.316,0.347,0.921,0.251,-0.039,0.98,-0.205,1
-0.238,0.933,0.29,0.319,0.938,0.262,-0.041,0.978,-0.205,1
-0.282,0.9,0.279,0.314,0.909,0.246,-0.041,0.98,-0.203,1
-0.325,0.884,0.308,0.318,0.901,0.218,-0.039,0.979,-0.207,1
-0.277,0.942,0.323,0.314,0.9,0.239,-0.028,0.972,-0.197,1
-0.25,0.926,0.257,0.312,0.904,0.257,-0.058,0.975,-0.227,1
-0.23,0.939,0.247,0.339,0.951,0.253,-0.006,0.978,-0.238,1
-0.218,0.986,0.312,0.3,0.913,0.252,0.051,0.961,-0.21,1
-0.21,0.946,0.305,0.335,0.928,0.236,-0.064,1.011,-0.15,1
-0.198,0.938,0.231,0.328,0.896,0.217,0.016,0.972,-0.191,1
-0.257,0.958,0.258,0.356,0.908,0.217,-0.073,0.995,-0.193,1
-0.534,1.158,0.414,0.372,0.911,0.239,-0.001,0.984,-0.235,1
-0.89,1.226,0.502,0.361,0.915,0.234,0.014,0.995,-0.195,1
-0.878,0.588,0.465,0.354,0.9,0.216,0.083,0.973,-0.192,1
-1.03,0.211,0.539,0.362,0.91,0.211,0.081,0.974,-0.142,1
-0.735,-0.171,0.407,0.357,0.919,0.239,0.041,0.994,-0.111,1
0.15,-0.555,0.336,0.34,0.93,0.261,0.046,1.011,-0.022,1
-0.333,-0.558,0.363,0.364,0.912,0.246,0.055,1.021,0.02,1
-0.083,-0.74,0.459,0.36,0.907,0.237,0.061,0.999,0.135,1
-0.313,-0.801,0.534,0.319,0.889,0.202,0.07,0.969,0.092,1
-0.349,-0.791,0.43,0.375,0.948,0.237,0.091,0.997,0.107,1
-0.246,-0.846,0.386,0.37,0.892,0.219,0.027,1.012,0.201,1
-0.278,-0.69,0.557,0.349,0.872,0.227,0.07,0.943,0.178,1
-0.338,-0.854,0.495,0.371,0.923,0.252,0.013,0.929,0.083,1
-0.397,-0.822,0.453,0.406,0.891,0.275,0.079,0.999,0.152,1
-0.392,-0.759,0.48,0.361,0.921,0.247,-0.004,1.061,0.361,1
-0.418,-0.711,0.473,0.33,0.876,0.26,0.179,1.048,0.223,1
-0.414,-0.686,0.307,0.356,0.896,0.227,-0.187,0.941,0.031,1
-0.357,-0.469,0.148,0.36,0.91,0.204,0.079,0.898,0.17,1
-0.152,-0.536,0.029,0.385,0.936,0.255,0.134,0.991,0.078,1
-0.939,0.226,0.12,0.357,0.906,0.247,0.116,0.955,0.103,1
-1.094,0.778,0.341,0.354,0.887,0.22,0.13,1.108,0.08,1
-0.726,1.558,0.429,0.381,0.958,0.171,-0.09,1.001,-0.011,1
1.092,1.296,1.138,0.423,0.865,0.193,0.217,0.998,-0.018,1
-0.789,0.911,0.259,0.339,0.923,0.214,0.142,1.02,-0.047,1
-0.162,0.88,0.332,0.377,0.915,0.237,0.109,0.978,-0.132,1
-0.285,0.944,0.241,0.225,0.942,0.32,0.116,0.972,-0.138,1
-0.305,0.871,0.204,0.402,0.912,0.226,0.076,0.966,-0.17,1
