Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.826333,-0.717819,-0.00473,-1.579599,-2.118786,2.239469,-0.662051,-0.573751,1.759513,0
1.846426,0.530126,-1.078412,-2.501271,-2.178904,2.704527,0.275115,-0.400124,1.323274,0
3.431633,2.20109,-3.883804,-2.774171,-1.770674,2.849277,-0.17076,-0.391428,-1.154582,0
2.421097,2.401869,-3.644367,-2.298995,-1.539455,2.535587,-1.004253,-0.627771,-1.017573,0
1.517467,2.263094,-1.222885,-1.634962,-0.765536,1.691996,-0.296982,-0.802036,0.922694,0
-0.948429,1.184373,1.022486,-0.774645,0.019936,0.599614,-0.190339,-0.351879,1.278688,0
-1.502822,-0.732441,2.479382,0.338348,0.885503,-0.309503,-0.105972,-0.71783,-0.059615,0
-1.703888,-1.453079,2.639905,1.481925,1.39235,-1.271852,-0.236048,-0.383912,-0.903198,0
-1.787244,-1.946409,3.36501,2.742651,2.220654,-1.997839,-0.866636,-0.236357,-0.683731,0
-1.795996,-2.51061,3.353289,3.496545,2.201608,-2.602133,-1.033582,-0.387402,0.811203,0
-0.872343,-2.590534,2.461708,2.190499,0.870536,-1.720044,-0.900144,-0.612243,0.336712,0
-0.503124,-1.32572,2.12639,1.525904,0.874544,-1.189795,-0.560562,-1.195505,-1.506459,0
-0.329159,0.090288,1.73005,-0.035513,-0.165627,0.231194,-0.343419,0.940678,0.270746,0
-0.137727,0.550004,-0.350225,-1.417174,-0.870787,0.918808,-1.113885,-0.734294,3.198392,0
0.955609,0.934697,-1.991343,-2.033041,-1.221094,2.02909,-1.869355,-0.284064,-0.292793,0
1.920598,1.447447,-3.127799,-2.401561,-1.423019,2.297759,-2.304573,-1.80438,-3.047864,0
2.432703,2.08644,-4.557972,-2.012993,-1.225783,2.681767,-2.481305,-0.478619,-1.315711,0
1.900205,2.181999,-4.756409,-1.76,-1.314387,2.241255,-2.464088,-1.376859,3.10793,0
0.786036,2.484659,-3.743217,-1.298637,-0.957552,1.804977,-0.895342,-0.818584,1.301846,0
0.837594,2.612602,-3.011875,-0.89504,-0.359497,1.424848,0.060868,-1.567454,-0.161125,0
-0.116915,2.013268,-0.561065,-0.141133,0.435187,0.356038,-0.062462,-1.629628,-0.356556,0
-0.548567,-0.190274,0.983096,0.195576,0.64043,-0.944621,-1.011545,-1.001714,0.361791,0
-1.054148,-1.583402,2.297824,0.275876,0.651388,-1.688308,-0.563212,-0.648055,1.658922,0
-1.161517,-2.30545,2.331058,0.799137,0.895429,-2.079892,-0.086435,-0.729275,-0.005255,0
-0.797127,-2.915588,2.748248,0.796872,0.72392,-1.979354,-1.364849,0.250574,-0.257219,0
-0.854259,-3.408834,2.402192,1.657418,1.197435,-3.029466,-2.755985,-0.220045,-0.397174,0
-0.840119,-3.364563,2.449694,1.49774,0.976613,-3.18456,-1.614963,0.435069,-1.048313,0
-0.971754,-3.250201,2.346485,1.261787,0.44979,-2.951088,-0.290985,1.667248,-0.645244,0
-0.71862,-2.115016,2.180696,1.022498,0.297653,-3.085177,0.593824,1.30931,-0.482031,0
-0.268538,-0.823264,1.205196,0.897327,0.052994,-2.310948,0.850995,1.543564,-0.429259,0
0.08484,0.665064,-0.138128,0.73016,0.025034,-1.844205,0.453166,0.258592,-0.137945,0
0.701373,1.382011,-1.437469,0.298783,0.042149,-0.903511,0.2821,0.938455,-0.256583,0
0.962038,1.163354,-2.491174,-0.609203,-0.440253,0.471468,-0.218246,0.74457,0.169137,0
0.908594,0.991691,-4.147817,-1.451889,-1.030707,1.427063,-0.490042,0.674714,-0.099442,0
0.901789,0.8817,-4.28322,-1.779482,-1.161173,2.430104,-0.516135,0.791184,0.178793,0
0.275283,1.550033,-5.094126,-1.749725,-0.799161,2.085737,-0.481593,0.101445,0.127345,0
-0.385635,1.953341,-4.190822,-1.349568,-0.457097,1.828319,-0.27663,-0.106132,-0.190183,0
-0.37076,1.864735,-2.998758,-0.868049,0.054971,1.119139,-0.869818,0.769156,0.310952,0
-0.528772,1.408028,-2.845749,-0.480834,0.091658,0.462532,-0.378109,0.429678,0.061775,0
-0.588152,1.084264,-2.470263,-0.092873,0.203779,-0.521242,-0.622503,-0.88595,-0.237828,0
-0.286562,0.459522,-1.366642,0.149962,0.271676,-1.311998,-1.947056,-0.126071,0.223338,0
-0.039853,0.186603,-0.723339,0.445601,0.182948,-0.974425,-0.809228,-0.347986,0.116801,0
0.358318,-0.062817,0.055518,0.33219,0.178463,-1.866311,-0.405867,-0.074692,0.010718,0
