Left_Wrist_Acc_X,Left_Wrist_Acc_Y,Left_Wrist_Acc_Z,Right_Wrist_Acc_X,Right_Wrist_Acc_Y,Right_Wrist_Acc_Z,Upper_Leg_Acc_X,Upper_Leg_Acc_Y,Upper_Leg_Acc_Z,Activity
0.85623,0.18133,0.213012,0.266071,1.168677,-0.258575,0.181902,0.326469,0.069333,1
0.633358,0.493833,0.286533,0.132628,0.673984,-0.114638,0.24279,0.480733,0.617878,1
0.690659,0.396556,0.324547,0.7878,-0.195637,0.382139,0.07804,0.118172,0.304228,1
0.88103,0.290876,0.060878,1.041426,-0.572494,0.301854,0.042247,0.00096,-0.057859,1
0.636364,0.420649,-0.280376,0.799074,-0.652093,0.092588,0.015226,-0.083385,-0.165067,1
0.412284,0.497159,-0.463219,0.360392,-0.496395,-0.131205,0.033379,-0.177518,-0.024773,1
0.655819,0.577408,-0.599713,0.339429,-0.30058,-0.154774,0.115908,-0.084985,0.234982,1
0.495073,0.56341,-0.669695,-0.167486,-0.080645,-0.080656,0.098148,0.226398,0.11751,1
0.449816,0.690051,-0.444133,-0.476271,0.135232,-0.072496,0.068809,0.221651,-0.051721,1
-0.074948,0.775963,-0.332596,-0.742684,0.338807,0.037034,0.148609,0.083978,-0.096517,1
0.195513,0.748052,-0.233236,-0.901634,0.209109,0.27375,0.151755,0.097425,-0.023965,1
0.012923,0.621237,-0.160534,-0.826166,0.072028,0.392547,0.086365,0.165742,0.025688,1
0.03347,0.535829,-0.073455,-0.569415,-0.002826,0.341634,0.043352,0.02375,0.241803,1
-0.042276,0.461143,0.02389,0.172512,-0.119074,0.445823,0.160743,-0.179014,0.432451,1
-0.121445,0.192261,0.191681,0.132777,-0.144902,0.295694,0.14319,-0.433094,0.413594,1
-0.249213,-0.011501,0.189734,0.368495,-0.00084,0.222805,-0.030107,-0.725977,0.497549,1
-0.358201,-0.095539,0.083347,0.501284,0.169082,0.098057,-0.092267,-0.969675,0.512483,1
-0.334258,-0.15927,-0.019807,0.528434,0.237384,0.056566,-0.020543,-1.069462,0.573163,1
-0.333786,-0.166691,-0.083332,0.201386,0.314832,-0.084101,-0.055063,-1.129901,0.555838,1
-0.394481,-0.123288,0.061461,0.031794,0.216961,0.049871,0.14016,-0.487788,0.321673,1
-0.710072,-0.259524,0.15657,0.17782,0.007894,0.145879,-0.060287,0.147532,-0.064463,1
-0.27823,0.139022,-0.335777,0.162714,-0.14139,0.081329,0.200459,0.76118,-0.352818,1
-0.488316,-0.212869,0.129565,0.081778,0.113745,0.075495,0.409126,1.501464,-0.70943,1
-0.588643,-0.341818,0.312293,0.11701,0.413799,0.199006,0.320178,1.618161,-0.7916,1
-0.423001,-0.163706,0.177566,0.045853,0.307578,0.195632,0.2503,1.093162,-0.468353,1
-0.357732,-0.228542,0.321102,0.521311,0.441597,0.29312,0.217923,0.668054,-0.113951,1
-0.293696,-0.226029,0.109033,0.11368,0.359133,0.006264,0.104632,0.286493,0.140562,1
0.443485,-0.269773,-0.218859,-0.18462,0.400634,-0.0807,0.02559,0.017286,0.274907,1
0.029423,-0.06609,-0.08124,-0.168158,0.211354,0.018747,0.084428,-0.115724,0.315009,1
-0.145995,0.06961,-0.086778,-0.128077,0.167683,0.029204,0.067464,-0.081498,0.201281,1
0.171332,0.158941,-0.149824,0.092178,-0.34552,0.262206,0.037786,-0.12173,0.108165,1
0.388001,0.088672,-0.116332,0.818543,-0.444667,0.383947,0.081413,-0.185724,0.146302,1
0.180038,-0.213631,-0.027706,0.272931,0.046023,-0.03305,0.049132,-0.095405,0.252387,1
0.054237,-0.230185,-0.082962,-0.231602,0.464373,-0.131592,0.034346,-0.102737,0.344103,1
-0.172601,0.00991,-0.146768,0.036113,0.035431,0.277891,0.072837,-0.105312,0.395872,1
0.047938,0.0031,-0.055137,-0.089503,0.107581,0.079891,0.054711,-0.0099,0.327825,1
-0.042177,-0.111873,0.118332,-0.075922,0.166426,0.07498,0.067287,-0.006837,0.22221,1
-0.085615,-0.07868,0.028002,0.045193,0.135124,0.224689,0.123333,0.011805,0.086805,1
-0.007419,0.002842,-0.051799,0.10922,-0.016162,0.24369,0.132006,0.178227,0.037719,1
-0.065196,0.159115,-0.08532,0.05441,-0.099136,0.120767,0.11098,0.263859,-0.001663,1
0.156322,0.00491,-0.09945,0.297044,-0.042634,0.083196,0.150998,0.236864,-0.007227,1
