PacketCounter,SampleTimeFine,Arm_Euler_X,Arm_Euler_Y,Arm_Euler_Z,Arm_Acc_X,Arm_Acc_Y,Arm_Acc_Z,Arm_Gyr_X,Arm_Gyr_Y,Arm_Gyr_Z,Leg_Euler_X,Leg_Euler_Y,Leg_Euler_Z,Leg_Acc_X,Leg_Acc_Y,Leg_Acc_Z,Leg_Gyr_X,Leg_Gyr_Y,Leg_Gyr_Z,Activity
508,121765459,-46.2564697265625,-69.2515640258789,4.13884830474854,9.32574367523193,-2.31869268417358,2.40497922897339,-9.37569618225098,-0.5096549987793,-3.76247215270996,0.29627454280853,-83.87257385253906,15.45765590667725,9.93200397491455,0.06623918563128,1.11522781848907,-12.6167459487915,-0.83383303880692,-3.69642376899719,0
509,121798793,-46.31028747558594,-69.35297393798828,3.84610438346863,9.34131050109863,-2.34640192985535,2.4595947265625,-10.25684070587158,-0.31517761945724,-4.53686237335205,1.09104800224304,-83.90377807617188,14.22872638702393,9.94419002532959,0.06562033295631,1.11237275600433,-12.37630653381348,-0.59904086589813,-3.94571924209595,0
510,121832127,-46.30011749267578,-69.4786605834961,3.45405507087708,9.36229991912842,-2.38554096221924,2.48017954826355,-11.13049697875977,-0.07204868644476,-5.77609920501709,2.05077290534973,-83.89799499511719,12.84689140319824,9.99856090545654,0.14101468026638,1.10723304748535,-11.98785495758057,0.43942520022392,-4.43978118896484,0
511,121865461,-46.23307418823242,-69.62928771972656,2.98625254631042,9.31913948059082,-2.36918163299561,2.48818135261536,-11.56532001495361,-0.03755471110344,-6.84564447402954,3.00930023193359,-83.90786743164062,11.40255737304688,9.92866992950439,0.12017595767975,1.09389412403107,-13.88942337036133,-0.11814212054014,-4.61714744567871,0
512,121898795,-46.13032913208008,-69.77537536621094,2.48278331756592,9.29627990722656,-2.43501996994019,2.5149712562561,-11.50963115692139,0.28834849596024,-6.98305463790894,3.82115197181702,-83.88567352294922,10.06406688690186,9.92390251159668,0.07468526810408,1.15177869796753,-15.13367557525635,0.78864979743958,-4.33290576934814,0
513,121932129,-45.94432067871094,-69.92375183105469,1.93266570568085,9.31717109680176,-2.44270968437195,2.50522541999817,-10.33866119384766,0.54558056592941,-7.34318351745605,4.75660037994385,-83.84043884277344,8.63213729858398,9.93913173675537,0.04842587187886,1.14763116836548,-14.20752143859863,1.3917088508606,-4.71306896209717,0
514,121965463,-45.72888565063477,-70.07593536376953,1.32943975925446,9.33844089508057,-2.43810105323792,2.48823142051697,-10.96722793579102,0.80049824714661,-7.7808198928833,5.60408926010132,-83.79663848876953,7.32543516159058,9.95258140563965,0.03638315200806,1.15069186687469,-13.10658931732178,1.31332671642303,-4.35501909255981,0
515,121998797,-45.50205993652344,-70.21432495117188,0.72611552476883,9.37039756774902,-2.44976401329041,2.51760005950928,-10.64627838134766,1.0325049161911,-7.45893621444702,6.50038290023804,-83.71363067626953,5.99869251251221,9.98683834075928,0.08896566182375,1.16362202167511,-12.23701953887939,2.39330792427063,-4.5993709564209,0
516,122032131,-45.23100280761719,-70.34484100341797,0.09845646470785,9.34993362426758,-2.45288038253784,2.470858335495,-10.0191650390625,1.31208062171936,-7.44313144683838,7.60270500183105,-83.63736724853516,4.48540115356445,9.92311096191406,0.09908773750067,1.14886045455933,-11.61084365844727,2.03502345085144,-5.27669954299927,0
517,122065465,-44.96722793579102,-70.45655059814453,-0.52819162607193,9.29146289825439,-2.4202721118927,2.44706439971924,-10.22240924835205,1.64222276210785,-7.01909923553467,8.50342178344727,-83.55853271484375,3.1978554725647,9.88687324523926,0.13324105739594,1.17393720149994,-10.92258739471436,2.11832189559937,-4.62738275527954,0
518,122098799,-44.71547317504883,-70.55286407470703,-1.17172956466675,9.33611583709717,-2.40647315979004,2.40776515007019,-11.07307434082031,2.03638410568237,-6.79875326156616,9.30583572387695,-83.46895599365234,2.02426743507385,9.91015434265137,0.12259343266487,1.14327776432037,-10.46682643890381,2.41847085952759,-4.37679290771484,0
519,122132133,-44.50632095336914,-70.64962005615234,-1.82715547084808,9.34407424926758,-2.40839815139771,2.36228942871094,-12.69897079467773,2.06250429153442,-6.88023996353149,10.12742233276367,-83.39704895019531,0.8765367269516,9.92693138122559,0.17335473001003,1.14002239704132,-9.1181058883667,1.83420479297638,-4.27530670166016,0
520,122165467,-44.34961318969727,-70.73074340820312,-2.42606091499329,9.33238220214844,-2.46995973587036,2.33671879768372,-12.68042850494385,1.96179401874542,-6.14069986343384,10.70287990570068,-83.34050750732422,-0.01441640686244,9.87161636352539,0.19714149832726,1.17002642154694,-8.84393310546875,1.48923313617706,-3.37287330627441,0
