SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
780920153,0.225628,-0.150361,0.147176,-0.245114,1.342554,-0.151691,3.56747,2.282414,-2.256462,2
780953487,0.041944,-0.000116,0.138378,-0.380166,1.753609,-0.669027,3.157655,2.705122,-3.218967,2
780986821,-0.155478,0.129002,0.142756,-0.182731,1.661741,-0.145639,2.418007,3.586705,-3.968922,2
781020155,-0.256686,0.185512,0.10419,0.627503,1.116702,0.148556,1.490834,3.845148,-4.44262,2
781053489,-0.254756,0.220522,0.054865,0.25445,0.835232,-0.736611,0.292235,3.921466,-4.938193,2
781086823,-0.149781,0.282401,0.016914,0.875637,0.1419,-0.447468,-0.86541,4.252266,-4.964201,2
781120157,-0.019774,0.237212,0.090261,0.966379,-0.091683,-1.020071,-2.840611,4.325963,-4.10858,2
781153491,0.151158,0.228182,0.044181,0.69099,-0.107347,-1.785455,-4.106343,4.188727,-2.78992,2
781186825,0.30481,0.197002,0.089104,0.480708,0.157382,-2.254226,-5.31858,3.596815,-1.780285,2
781220159,0.338152,0.086606,0.063716,-0.510982,0.417684,-2.654724,-6.288557,2.077876,-0.464218,2
781253493,0.299649,-0.030427,0.15451,-0.782227,0.171979,-3.008611,-6.630723,-0.901461,0.14577,2
781286827,0.116775,-0.103235,0.209505,-1.47911,0.111804,-2.577662,-3.293283,-1.207178,3.896081,2
781320161,-0.064518,-0.076228,0.187098,-2.468121,-0.155336,-2.029267,-0.889001,-1.079515,4.9577,2
781353495,-0.333128,0.018167,0.223859,-3.797246,-1.078748,-1.643512,0.355395,-0.913984,3.367797,2
781386829,-0.693878,0.090583,0.177119,-4.763727,-1.205408,-0.197192,1.3178,-0.940253,2.1543,2
781420163,-0.815659,0.19086,0.113246,-4.887725,-0.823181,2.287931,1.297458,-0.558514,0.431397,2
781453497,-0.75789,0.322304,0.08189,-2.911765,-1.29943,3.341667,0.358195,-0.496938,-2.106078,2
781486831,-0.563107,0.459987,0.050169,-1.674626,-0.961904,6.25379,-0.764852,-0.440019,-2.538321,2
781520165,-0.177702,0.523633,0.068705,1.181601,-1.631066,5.451669,-0.998986,-0.135832,-1.615541,2
781553499,0.129234,0.502585,0.117559,1.465147,-1.469289,4.357759,-1.610801,0.662077,-2.151075,2
781586833,0.062295,0.367593,0.001214,2.625299,-1.750095,1.806728,-3.0846,1.28612,-2.909523,2
781620167,0.066539,0.266096,-0.024499,3.192525,-1.495333,-0.79074,-4.411602,1.337028,-1.392282,2
781653501,-0.057589,0.163518,0.050067,2.397735,-0.780299,-1.999602,-3.199043,3.034969,1.398704,2
781686835,0.011103,0.058628,0.112922,1.085432,0.176138,-2.739768,-3.516057,3.435799,1.531032,2
781720169,-0.128986,-0.02007,0.142834,0.13545,-0.331429,-5.34378,-4.214406,2.107511,-0.060891,2
781753503,0.014489,-0.027179,0.086781,-1.432354,0.159982,-5.234981,-3.753268,1.301436,1.68436,2
781786837,0.069737,-0.114902,0.116655,-2.514406,0.8733,-4.580895,-2.869272,1.591255,2.914671,2
781820171,0.203365,-0.294693,0.201628,-3.681938,1.419139,-3.419979,-2.106034,2.074325,3.293705,2
781853505,0.300518,-0.397514,0.177754,-4.470487,1.776644,-0.567495,-1.730371,1.469639,1.779986,2
781886839,0.148888,-0.365593,0.22459,-4.407137,1.100673,1.245458,-1.503792,0.834414,-0.2057,2
781920173,0.051578,-0.156433,0.182086,-4.271443,0.381222,2.763947,-1.202003,0.928935,-1.828906,2
781953507,-0.115359,0.056019,0.129368,-3.085485,0.162561,3.60737,0.37505,1.318473,-1.279576,2
781986841,-0.268118,0.232437,0.099979,-1.664364,-0.151231,3.091202,1.221151,1.320813,-1.583042,2
782020175,-0.268818,0.325083,0.114092,-0.408842,-0.178952,2.265202,1.373093,1.139239,-2.61118,2
782053509,-0.186067,0.339186,0.137448,0.314546,0.310541,1.823162,2.865812,1.214668,-2.165945,2
782086843,-0.194309,0.233897,0.087762,0.788792,0.938792,1.807885,3.332957,0.551607,-2.102846,2
782120177,-0.216497,0.151207,0.215322,1.162809,1.210346,1.58723,3.001703,0.095276,-2.805648,2
782153511,-0.178256,0.105194,0.164738,1.161869,1.394747,1.097515,2.943067,-0.09702,-2.533222,2
782186845,-0.153237,0.052439,0.076882,0.854608,1.447717,0.458447,2.846833,-0.082793,-1.7853,2
782220179,-0.234124,0.094512,0.05244,0.974914,1.223943,0.486764,3.387742,-0.208323,-0.508845,2
782253513,-0.306644,0.012179,0.030401,1.086646,1.196003,-0.244034,3.318886,-1.659856,2.318112,2
782286847,0.034063,-0.101291,-0.124991,1.270334,1.327846,-2.070184,4.791006,-5.934361,5.457182,2
782320181,0.666906,-0.262647,0.014674,1.886888,1.230216,-0.418204,4.137993,-3.680064,3.162346,2
782353515,0.917115,-0.488965,0.182763,2.035758,-0.443582,0.449399,-0.024997,0.395783,0.598264,2
782386849,0.666686,-0.585829,0.186795,1.595643,-0.898555,-1.747596,-0.225749,-1.077748,0.5171,2
782420183,0.25959,-0.496064,0.186048,2.042235,-1.764896,-0.993176,0.087199,-3.952429,0.66678,2
782453517,-0.166231,-0.228152,0.099128,1.859727,-1.469553,-1.863663,-0.231891,-5.54929,1.323371,2
782486851,-0.300278,-0.033495,0.055757,2.531224,-1.942926,-2.112458,-1.100369,-5.858196,1.906874,2
782520185,-0.137699,0.092823,0.067216,2.997054,-3.829081,-3.165535,-1.519611,-5.296029,2.147739,2
782553519,0.284664,0.069097,0.055705,4.657052,-3.765234,-2.835866,-1.167019,-4.571535,2.059471,2
782586853,0.484415,-0.017179,0.06672,3.777622,-2.749179,3.646406,-0.275838,-3.553118,1.652468,2
782620187,0.362902,-0.237098,0.077257,2.045089,-1.335958,6.714947,0.482618,-3.292676,1.138704,2
782653521,0.278654,-0.4098,0.077175,1.020755,-0.660739,4.121321,1.20674,-2.98631,0.749961,2
782686855,0.155216,-0.46723,0.165692,1.116064,-1.257717,1.388696,1.747211,-3.017539,0.642776,2
782720189,0.092264,-0.490052,0.127409,1.128572,-0.590769,2.116867,2.323519,-2.695306,1.138627,2
782753523,0.38228,-0.460846,0.118883,1.150418,0.033779,1.327687,2.329932,-2.298712,1.601943,2
782786857,0.383967,-0.32796,0.1388,1.583216,0.672689,0.698874,1.335425,-1.230559,1.597226,2
782820191,0.343621,-0.161638,0.107361,1.523321,1.227345,0.21865,1.801133,-0.974664,2.220265,2
782853525,0.180828,0.027689,0.119714,1.215353,2.143318,0.343515,2.105324,-0.002938,2.562049,2
782886859,-0.045594,0.137508,0.134383,1.09003,2.239423,-0.24116,2.263488,0.387916,2.010437,2
782920193,-0.281299,0.246028,0.146775,0.194897,2.54707,-0.244554,3.186584,1.958031,2.095068,2
782953527,-0.403399,0.35533,0.063799,-0.493821,2.301482,-0.251568,2.175247,2.430967,0.437817,2
782986861,-0.279505,0.376702,0.090026,-0.846958,1.864651,-0.53066,2.496243,2.902078,-0.559954,2
783020195,-0.122608,0.285134,0.067943,-1.540466,1.381081,-0.241648,2.093393,2.684151,-2.06012,2
783053529,0.001044,0.157449,0.097692,-0.962456,0.328908,0.005275,1.67646,2.481579,-2.93111,2
783086863,0.106476,0.036263,0.157334,-1.333654,0.046889,-0.307786,1.636409,1.595553,-3.540248,2
783120197,0.074956,-0.288042,0.172742,-1.63313,-0.2608,0.381582,0.750429,1.486712,-4.25863,2
783153531,0.132023,-0.51235,0.121441,-0.487269,-0.32766,1.077989,-0.500461,0.845909,-4.463978,2
783186865,0.190995,-0.486101,0.176269,-0.477268,-0.328413,1.144357,-2.779471,0.03712,-3.674029,2
783220199,0.186306,-0.481698,0.220455,0.19333,-0.040735,1.693892,-3.766005,2.488569,-1.040901,2
783253533,0.297033,-0.332259,0.166213,0.124544,-0.313027,0.791444,-4.280475,2.80375,-0.136282,2
783286867,0.333143,-0.003019,0.102968,0.521179,-0.595034,-0.873189,-4.130284,4.470058,-0.004641,2
783320201,0.195774,0.185282,0.090962,0.112033,-0.729072,-1.788019,-4.350144,3.121815,0.254072,2
783353535,-0.012026,0.163142,0.076713,-0.970453,-1.077274,-2.611921,-3.640819,0.799585,1.465755,2
783386869,-0.200797,0.126129,0.132683,-1.943143,-1.11885,-2.640161,-1.810863,-1.095321,2.820108,2
783420203,-0.486478,0.216407,0.118755,-3.891953,-1.087525,-2.546809,-1.120908,-1.340684,1.92034,2
783453537,-0.761983,0.239206,0.139537,-6.604968,-0.232575,-2.11941,0.010857,-1.396751,-1.050265,2
783486871,-0.688229,0.239047,0.206232,-4.766585,0.433169,-1.405266,0.92184,-1.625748,-2.731185,2
783520205,-0.593013,0.189162,0.151237,-0.321893,0.585872,2.337303,0.168346,-0.939751,-3.362483,2
783553539,-0.536873,0.305965,0.053345,0.761596,-0.621086,3.500629,-1.366594,-1.289679,-3.355783,2
783586873,-0.348389,0.490032,0.018115,1.241349,-1.52072,1.570895,-2.89128,-1.865445,-3.31646,2
783620207,-0.122835,0.520045,0.055684,2.552454,-2.676657,0.037372,-4.44971,-0.868146,-2.621418,2
783653541,-0.02141,0.380655,0.163691,2.150336,-1.668786,-5e-06,-4.539729,3.469047,-1.483821,2
783686875,0.01388,0.194032,0.127667,1.253211,-0.602393,-0.551689,-4.153843,6.330692,-1.513872,2
783720209,-0.202429,0.187407,0.076978,-0.486652,-0.429375,-2.167409,-5.356101,3.835501,-0.737734,2
783753543,-0.268013,0.166369,0.077707,-0.960274,-0.191568,-2.308856,-5.002355,2.256278,1.543823,2
783786877,-0.072323,0.213074,0.079357,-1.437387,-0.625723,-3.754929,-4.11611,1.467331,0.473543,2
783820211,0.154864,0.361456,0.050647,-3.634771,0.135138,-2.975049,-3.569258,1.049223,0.436682,2
783853545,0.019112,0.370293,0.064207,-2.365267,-0.218357,-3.225595,-3.098287,0.857258,0.719104,2
783886879,-0.098131,0.276708,0.174274,-2.419674,-0.220696,-1.228072,-2.079363,1.606683,1.033942,2
783920213,-0.140203,0.157731,0.127295,-2.754662,-0.113132,0.337175,-1.142336,2.280887,1.549478,2
783953547,-0.296722,0.153517,0.164504,-2.42445,-0.015122,0.190212,0.343429,3.180818,2.423802,2
783986881,-0.376289,0.180447,0.150681,-2.176198,0.151877,0.077725,2.295109,2.829668,2.663436,2
784020215,-0.276073,0.203105,0.171477,-2.054394,0.794814,0.799384,3.131757,1.931506,1.831392,2
784053549,-0.279564,0.222312,0.103526,-1.469085,1.151527,1.241868,3.597563,1.15817,1.415201,2
784086883,-0.272913,0.24828,0.191499,-1.279038,1.524492,1.23735,3.791148,0.36328,0.184428,2
784120217,-0.111402,0.35724,0.165525,-0.935348,1.777742,1.452402,3.697667,-0.412566,-1.478609,2
784153551,-0.068527,0.356932,0.123847,-0.399839,1.934507,1.947178,2.784765,-1.198807,-2.415378,2
784186885,-0.157566,0.328146,0.149365,-0.085765,2.0258,2.203607,1.777436,-1.609496,-3.71769,2
784220219,-0.348971,0.314874,0.050241,0.716599,1.562511,1.987031,0.824821,-1.907502,-5.643917,2
784253553,-0.220046,0.153232,0.025915,0.950359,1.424684,2.043271,0.876118,-1.562703,-5.783772,2
784286887,0.248672,0.044298,0.115784,1.395308,1.167559,1.393491,1.508182,-0.6479,-4.190552,2
784320221,0.662694,-0.148316,0.0514,1.724835,1.623721,1.457914,2.807402,-0.421552,-1.84805,2
784353555,0.617796,-0.447115,0.007778,2.571532,0.246442,0.472836,4.162861,-1.735551,2.327901,2
784386889,0.760548,-0.744133,0.057444,3.080311,0.058863,-0.438228,4.740909,-2.548352,4.735703,2
784420223,0.519913,-0.834812,0.085901,3.395133,0.432235,-0.586703,4.482784,-2.230776,2.399839,2
784453557,0.180446,-0.837212,0.187875,3.224411,-0.658572,-1.663691,4.849791,-2.577531,-0.376636,2
784486891,-0.061945,-0.739506,0.119608,2.751085,-1.881039,-2.141521,2.024656,-6.424026,1.613931,2
784520225,-0.096913,-0.538979,0.179796,2.312241,-2.456753,-1.960954,-1.265925,-6.067987,5.303045,2
784553559,0.039481,-0.154264,0.148787,2.175488,-2.164107,-2.372456,-2.754757,-6.226396,3.446489,2
784586893,0.057665,0.191382,0.087215,2.123353,-1.64893,-2.12753,-1.452613,-7.075395,2.344949,2
784620227,0.06432,0.547509,-0.029623,1.931343,-3.592869,0.281705,-1.645266,-5.754692,3.600279,2
784653561,0.237153,0.77307,-0.029799,2.411683,-1.895756,0.170016,-1.163084,-4.065204,4.038748,2
784686895,0.1823,0.440409,0.013138,2.949888,-0.749378,1.468759,0.417611,-3.398303,3.573104,2
784720229,0.320689,0.075726,0.022922,2.951705,-1.155288,1.905203,1.614427,-1.96587,2.796022,2
784753563,0.335562,-0.184183,0.08593,1.215087,1.395402,4.474381,1.952031,-0.644112,1.47719,2
784786897,0.252701,-0.445312,0.130507,-0.379219,0.923522,4.323882,1.165896,0.404348,-0.215775,2
784820231,0.218505,-0.58007,0.274926,-0.865221,1.310904,2.95502,1.136707,-0.32734,-1.109267,2
784853565,0.026051,-0.561092,0.181302,-1.781981,1.520503,2.533287,2.85423,0.20534,-0.620276,2
784886899,-0.020535,-0.445188,0.070315,-1.863425,1.691386,1.748012,1.397537,0.414679,-2.489293,2
784920233,0.07448,-0.227537,0.139154,-1.527132,1.378521,-0.198719,0.651538,0.345907,-3.2985,2
784953567,0.505298,0.430671,0.664399,-1.163159,1.288639,0.55754,2.089547,1.178155,-2.31897,2
784986901,-0.294994,-1.023428,0.287394,-0.611864,0.727614,0.022064,1.684858,2.158996,-2.044819,2
785020235,0.32558,-0.633521,-0.292397,-0.28057,0.030005,-1.187301,0.786654,2.557719,-2.983315,2
785053569,-0.00187,0.598596,-0.110351,-0.483648,0.342067,-2.298528,0.536084,2.756331,-2.503366,2
785086903,-0.240878,0.589712,-0.13448,-0.763627,0.300836,-2.914364,0.321639,3.485104,-1.386455,2
785120237,0.007323,0.419976,-0.034451,-0.069543,-0.422759,-3.214371,-0.045661,2.952846,-0.687632,2
785153571,-0.065398,0.442054,0.068789,-0.423252,0.161586,-1.517191,-0.695383,2.578182,0.815759,2
785186905,-0.10895,0.259335,0.19079,0.351239,-0.499855,-1.625897,-2.63958,1.829977,0.357594,2
785220239,-0.198605,-0.100799,0.20674,1.37941,-0.109761,0.531093,-0.906566,2.070401,1.225731,2
785253573,-0.265137,-0.305706,0.205243,0.038869,-0.04894,1.739478,-1.597556,1.153313,1.290595,2
785286907,-0.258506,-0.236112,0.266037,-0.993229,-0.279401,1.124572,-2.200977,0.750703,1.041753,2
785320241,-0.248413,-0.119232,0.09013,-1.296965,-0.801051,1.193799,-1.89668,0.778831,0.950613,2
785353575,-0.201334,0.070879,0.096111,-0.770766,-1.258381,0.551671,-1.56981,0.510011,0.623144,2
785386909,-0.062091,0.224679,0.109757,-0.438754,-1.503419,0.85269,-0.896511,1.316757,0.943495,2
785420243,0.019938,0.492723,0.207313,-0.814948,-1.083975,0.24699,-1.21726,0.112073,0.738778,2
785453577,-0.246085,0.177782,0.162924,-1.009305,-0.964705,-0.072091,-1.446868,-1.033897,-0.395011,2
785486911,-0.28772,0.029348,0.076536,-0.780876,-0.260295,0.393772,-2.083003,0.186891,-0.245662,2
785520245,-0.554387,0.269509,0.342342,-0.377815,-0.020342,0.650101,-1.95179,-0.077917,-0.166145,2
785553579,-0.450523,-0.08779,0.036909,-1.317952,-0.04636,0.869864,-1.959555,0.073713,-0.598741,2
785586913,-0.201855,-0.08282,0.028085,-1.698494,0.023796,0.375618,-1.523512,0.081117,-0.128663,2
785620247,-0.124183,0.05835,0.16335,-0.234161,-0.883752,-1.935508,-1.001788,0.334073,-0.13503,2
785653581,0.042252,0.537142,0.435551,-0.366089,-0.490566,0.002017,-1.640415,-0.13889,-0.059757,2
785686915,-0.297854,0.185623,-0.015452,0.874055,-0.214439,0.974295,-1.45955,0.391648,-0.240685,2
785720249,-0.297124,0.393889,0.010167,0.492934,-0.16451,1.3047,-0.600099,0.27229,-0.147599,2
785753583,-0.372096,0.711341,-0.001657,-0.081059,-0.635696,-0.167517,-0.508958,0.062649,0.187153,2
785786917,-0.185414,0.466157,0.045819,0.00661,-0.949445,-1.902991,-0.414515,-0.033031,0.100095,2
785820251,-0.069727,0.177627,0.074359,-0.309042,-0.375347,-1.751909,0.21937,0.215103,0.239365,2
785853585,0.28652,-0.386262,0.140809,-0.331429,-0.402065,-0.203994,0.060695,-0.634829,0.212902,2
785886919,0.024236,-0.584806,0.236966,-0.788542,0.586946,-0.320497,3.20003,1.84135,0.350589,2
785920253,0.165852,-0.473175,0.086935,-0.320552,1.226371,2.280036,0.368218,-0.194518,-0.052044,2
785953587,0.08716,-0.278832,0.15849,-1.556468,1.011785,0.607634,-0.501502,-0.354306,-0.653714,2
785986921,0.191578,-0.065089,0.129357,-0.429247,0.537868,2.208533,-0.362665,0.192425,0.672647,2
786020255,-0.081904,-0.02736,0.063564,-1.528331,0.665746,-0.295718,-0.207655,-0.162491,0.773221,2
786053589,0.076029,0.158775,0.087378,-1.440906,0.289465,-0.962809,-0.741641,-0.845949,-0.076751,2
786086923,0.28827,0.239019,0.057906,0.250984,0.346599,-0.180311,-0.736364,-2.289191,-1.133689,2
786120257,0.357909,0.118026,0.094335,1.296926,-0.608425,-0.018443,-0.09096,-0.471927,0.064684,2
786153591,0.25881,-0.017003,0.123649,1.527138,-0.420397,0.245834,0.430099,-0.367791,0.104109,2
786186925,0.015032,-0.133024,0.110687,0.858317,-0.928802,-0.703395,0.805305,0.137531,0.058393,2
786220259,0.11701,-0.164359,0.143491,0.622104,-1.097395,-1.456176,1.04945,0.523017,0.042059,2
786253593,0.04777,-0.126027,0.151794,-0.195805,0.956347,2.04953,0.554263,-0.751554,-0.245605,2
786286927,0.025188,-0.133765,0.030296,-1.11537,0.256369,1.472238,1.734444,0.08348,0.222034,2
786320261,0.251439,-0.096001,0.142612,-1.463979,-0.741274,0.205624,1.075315,-0.270339,-0.026507,2
786353595,0.298999,0.003891,0.090952,-0.655764,-0.274187,-0.681017,1.482671,0.444247,-0.023106,2
786386929,0.128221,-0.103309,0.032799,0.500545,-0.995291,-1.343468,0.988833,0.223398,-0.014074,2
786420263,-0.057354,-0.109432,0.108532,1.986024,-0.205366,-1.483079,0.410608,-0.006533,-0.848557,2
786453597,-0.069149,0.019195,0.112283,3.339388,-1.909437,-3.258455,-0.155419,0.244461,-0.687219,2
786486931,-0.165834,0.095034,0.075152,3.596916,-0.117862,-1.67936,-0.337117,1.249938,-1.048532,2
786520265,-0.160942,0.040119,0.117714,2.992676,2.665584,0.504581,-2.054302,-1.374165,-0.966711,2
786553599,-0.116556,-0.027289,0.161627,1.481047,2.820198,0.694838,-3.06029,-0.96088,1.270271,2
786586933,-0.101266,0.000725,0.060095,0.875184,1.453106,0.857231,-3.995764,-2.50684,0.87257,2
786620267,0.059209,-0.000794,0.136468,-0.274763,1.599387,1.295677,-1.329831,-2.36236,0.235737,2
786653601,0.165128,0.032824,0.137319,-3.266155,1.493739,-1.234883,0.895349,-0.403172,2.44775,2
786686935,0.16033,0.053262,0.087239,-3.891563,0.133631,-0.109723,2.773355,0.755073,1.207532,2
786720269,0.200715,-0.033668,0.099854,-0.821384,-1.998787,2.086625,1.601603,-0.562301,-0.900244,2
786753603,0.073717,-0.014955,0.12119,1.481704,-2.928606,0.608686,1.022566,-1.398897,-0.227207,2
786786937,-0.007439,-0.023183,0.034736,2.410519,-2.949187,0.947676,1.137059,-0.127208,0.395356,2
786820271,0.007767,-0.082156,0.153988,1.035874,-0.925957,2.704892,-0.957645,0.711509,-0.954101,2
786853605,0.020843,0.062972,0.152683,0.880595,-1.401989,0.909697,0.175868,0.549734,-0.668838,2
786886939,-0.100564,0.029986,0.11802,-2.595741,1.782356,2.691221,0.601668,0.967081,0.034349,2
786920273,-0.03088,-0.047483,0.072978,-0.527963,-1.61255,-0.889091,1.30844,2.470518,-0.035999,2
786953607,0.187584,-0.051667,0.128279,1.409053,-0.927404,-2.678655,-0.876304,-1.645193,-1.67354,2
786986941,0.153084,-0.179438,0.110985,0.131446,0.641603,-2.006689,-2.150475,-2.182308,-0.644137,2
787020275,0.068029,-0.17749,0.061113,-1.729972,4.443963,1.208495,-0.882494,-2.177108,0.184203,2
787053609,-0.009791,-0.101213,0.155941,2.378722,-0.308233,0.743426,-1.19941,0.00561,1.180265,2
787086943,-0.22236,-0.128661,0.141534,3.923472,-1.89445,2.408724,-2.334074,-2.222754,0.960643,2
787120277,-0.170991,-0.095906,0.160954,3.460783,-0.935106,0.445537,-0.802291,-3.595006,0.81905,2
787153611,0.001633,0.216137,0.136996,1.272545,-0.297944,2.132627,-0.588003,-1.649928,2.127116,2
787186945,-0.022033,0.365486,0.06411,1.427022,-0.380542,1.732474,1.553283,-0.434635,4.193073,2
787220279,-0.114127,0.526765,0.087998,0.850224,0.383852,0.562096,-0.491121,-2.301616,3.523132,2
787253613,-0.052843,0.494561,0.063234,-0.354114,1.470593,0.47656,-1.483277,-2.25526,1.773285,2
787286947,0.06875,0.476463,0.109641,-1.591626,1.401698,0.916142,-0.928468,-0.708208,0.667553,2
787320281,-0.085636,0.229019,0.034362,-1.651418,1.092552,-0.940307,0.993861,0.599929,1.254256,2
787353615,0.077504,0.074516,0.058585,-2.262111,0.499713,-0.994404,1.400812,0.975744,-0.198956,2
787386949,0.224432,0.04455,0.153245,-2.53491,0.780365,0.921356,3.294667,2.306262,-0.352232,2
787420283,0.095097,-0.045944,0.073966,-2.140823,0.232569,-0.073523,2.741148,1.410909,-2.325325,2
787453617,0.023426,-0.227462,0.063953,0.14287,-1.094936,1.03741,3.220465,2.600207,-3.801727,2
787486951,0.121047,-0.34065,0.124327,1.608065,-1.035877,2.338929,2.563635,1.924523,-5.827551,2
787520285,0.230502,-0.218917,0.220781,2.653462,-1.284474,1.149719,0.200615,1.030997,-4.719536,2
787553619,-0.175268,-0.345898,0.047579,3.206221,-0.949455,-0.193925,-1.605206,1.842779,0.672867,2
787586953,-0.009523,-0.188681,0.101137,3.054665,-0.549808,-2.196377,-0.678174,4.85281,-0.584907,2
787620287,-0.126561,0.118377,0.278811,2.407732,-0.412892,-3.932385,-5.76838,0.656393,1.382275,2
787653621,-0.370496,0.196725,0.114053,1.646962,-0.154978,-4.531356,-4.543458,-3.628481,5.045048,2
787686955,-0.406423,0.408244,0.095243,-2.559242,-0.181451,-5.916995,-1.438439,-3.05453,4.692594,2
787720289,-0.446254,0.470173,0.085735,-9.54228,-1.762668,-6.488066,0.149331,-3.107931,1.527589,2
787753623,-0.222837,0.413907,0.089276,-10.611444,0.739554,-2.152073,0.186235,-4.20207,-1.010928,2
787786957,-0.144304,0.393934,0.048738,-4.340626,1.791981,2.855208,0.151822,-2.440317,-2.734704,2
787820291,-0.135724,0.294176,0.009733,-1.431612,0.983264,6.244394,0.536035,-1.522873,-4.470804,2
787853625,0.012959,0.501933,0.195107,2.64279,-1.477677,5.927249,-0.682964,-0.176695,-6.338362,2
787886959,0.017454,0.376522,0.032908,5.058353,-2.73414,4.1337,-1.793219,2.443096,-4.569192,2
787920293,0.077408,0.056149,-0.007169,5.079941,-3.077606,0.433898,-2.682586,5.407921,-1.206202,2
787953627,-0.124602,-0.394235,0.205618,4.029563,-2.467112,-1.691533,-4.356395,6.069555,-2.748628,2
787986961,-0.109064,-0.861481,0.20849,1.205984,-0.485073,-2.683527,-5.67036,5.607409,-3.449657,2
788020295,-0.042553,-0.909568,0.126287,-1.474527,-0.358352,-4.578978,-5.403763,2.815309,-0.911517,2
788053629,-0.04244,-0.255234,0.090431,-2.892102,-0.041385,-5.733204,-6.281604,0.668094,-0.670315,2
788086963,0.097778,0.18922,0.086214,-3.776501,0.484612,-5.446609,-5.036687,0.209888,-2.911289,2
788120297,0.211725,0.27046,0.069217,-5.317627,1.085985,-3.091687,-3.873509,0.321524,-5.638027,2
788153631,0.043124,0.258602,0.18786,-5.218725,0.552445,-1.923428,-0.761081,3.857181,-4.163573,2
788186965,-0.162354,0.175088,0.122722,-4.721569,0.786359,-0.370561,0.821387,4.704989,3.89784,2
788220299,-0.282472,0.141253,0.095726,-4.013875,1.36399,1.499141,1.540368,3.619235,6.126652,2
788253633,-0.319411,0.064399,0.206356,-2.8118,1.670466,2.344975,1.425989,1.929164,6.082287,2
788286967,-0.24779,0.033355,0.225944,-1.225539,1.562403,2.568905,2.600754,1.051723,3.728025,2
788320301,-0.151603,0.001744,0.27787,-0.688096,1.907403,2.862123,3.338386,0.038927,4.731248,2
788353635,-0.208197,0.08507,0.160488,0.471777,1.725044,2.867165,2.492526,-0.500638,3.830913,2
788386969,-0.17355,0.181569,0.112878,0.914271,1.71816,3.327989,2.698644,-0.545056,2.105387,2
788420303,-0.075577,0.185043,0.172223,1.146202,1.426755,3.97715,3.17853,-1.060737,1.110929,2
788453637,-0.239779,0.282703,0.114202,1.301372,1.095405,3.588449,3.108875,-2.007296,1.543074,2
788486971,-0.100921,0.236471,-0.006415,1.724081,0.729073,3.936162,2.754252,-2.277959,-3.641507,2
788520305,0.381572,0.087979,0.093425,1.880411,0.474013,3.785179,2.528355,-2.514002,-4.322478,2
788553639,0.680198,-0.337822,0.093062,2.329281,-0.157258,1.814073,1.55195,-2.148642,-4.114164,2
788586973,0.518833,-0.524529,0.047069,2.885717,-0.009559,1.475892,2.235157,-2.644299,-0.961119,2
788620307,0.306954,-0.55695,-0.066644,3.225408,-0.011578,0.499285,3.645823,-3.484395,1.570951,2
788653641,0.281654,-0.624139,-0.060005,3.234386,-0.134844,-2.448115,2.902136,-6.893126,4.322703,2
788686975,0.286528,-0.55077,0.034333,3.209893,-0.644327,-3.839778,1.158546,-6.502541,1.763652,2
788720309,0.519838,-0.664161,0.255677,2.693426,-2.623584,-2.349091,-1.474306,-5.666576,0.48528,2
788753643,0.401147,-0.797639,0.037377,2.606505,1.601473,-3.533764,-2.524052,-5.502462,0.520194,2
788786977,0.133835,-0.660529,0.08751,2.567508,-0.541387,-6.544458,-2.107561,-5.545125,0.867085,2
788820311,-0.005827,-0.510308,0.045059,3.582935,-4.597603,-4.704042,-0.665055,-6.098295,1.636171,2
788853645,-0.116084,-0.265688,0.007838,4.373168,-4.997512,-2.139425,0.447516,-5.034668,2.375301,2
788886979,-0.137093,0.127598,0.066195,3.888621,-5.423993,2.024863,0.450198,-3.952041,1.777778,2
788920313,0.218426,0.245175,0.107629,3.699544,-1.686226,6.565931,0.894628,-3.412704,1.65562,2
788953647,0.547196,0.160868,0.102761,3.339461,-0.991665,4.372023,1.795715,-3.145467,1.780978,2
788986981,0.268148,0.122719,0.047885,3.407542,-0.791503,1.944047,2.530556,-2.191339,1.52326,2
789020315,0.097758,0.015698,0.068703,2.365995,1.918624,3.150193,2.741773,-1.179578,0.599219,2
789053649,-0.250877,0.054751,0.110222,2.067963,2.076511,1.902031,3.636404,-0.961719,0.390782,2
789086983,-0.551185,-0.352248,0.160688,1.897036,2.592902,1.250922,4.589947,-0.438167,0.545456,2
789120317,0.121953,-0.693607,0.064188,0.206572,3.940463,2.007877,3.75174,1.417046,-0.305508,2
789153651,0.279903,-0.289652,0.212318,-1.562384,4.114257,2.153566,3.500574,2.101593,0.851488,2
789186985,0.600933,0.189586,0.189614,-2.877329,2.199885,1.582731,3.800605,2.738841,2.751011,2
789220319,0.743264,0.396292,0.215259,-3.744088,1.87992,0.752712,1.891409,3.370865,2.045196,2
789253653,0.580586,0.459164,0.06809,-3.73163,1.186236,1.096369,0.337064,3.124406,2.22092,2
789286987,0.225868,0.582453,-0.011481,-2.506852,0.522651,0.562461,-0.312413,3.257523,1.361562,2
