SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
1027529955,0.068651,0.218211,-0.105834,-4.4223,4.40349,-2.659003,-0.410503,1.417771,4.037072,2
1027563289,-0.052111,0.067818,-0.083573,-3.911906,4.600014,-2.794326,-0.982016,0.74022,4.389452,2
1027596623,0.032981,-0.107854,-0.063303,-2.967391,4.330455,-2.805719,-1.174093,0.281275,4.062067,2
1027629957,-0.075734,-0.57006,0.026558,-2.04179,4.133434,-3.002636,-1.807702,-1.17866,3.283331,2
1027663291,0.218588,-0.53841,0.228171,-1.069466,3.710002,-3.328143,-2.152269,-1.395579,1.921219,2
1027696625,0.429473,-0.377191,0.376952,-0.01796,3.36648,-2.898809,-1.910697,-1.140931,-0.158336,2
1027729959,0.005789,-0.207475,0.107034,1.028274,2.744017,-2.603287,-1.437632,-1.293809,-2.225093,2
1027763293,-0.3042,0.272609,-0.151003,1.63051,1.734027,-2.521576,-0.468897,-1.949535,-3.316496,2
1027796627,0.197823,0.547762,-0.280021,2.036402,0.851331,-2.868569,-1.192289,-2.825926,-1.609191,2
1027829961,0.366037,0.159404,-0.225475,2.824972,0.171,-2.739224,-0.826574,-2.217304,-3.007946,2
1027863295,0.048657,-0.445736,0.204506,4.235252,-1.424939,-1.698453,-1.438724,-2.007555,-3.395788,2
1027896629,0.463845,-0.726068,0.299459,5.506739,-2.815368,0.494153,-1.950459,-3.072037,-4.550198,2
1027929963,0.183019,-0.679233,0.33632,6.177011,-3.033506,2.362824,-1.750863,-2.56433,-0.95075,2
1027963297,0.404417,-0.223337,0.159658,5.648645,-3.864939,4.882756,-3.517629,-1.112218,4.519291,2
1027996631,0.191899,-0.005548,0.077579,3.781741,-4.489346,4.792219,2.696981,-4.244098,2.214196,2
1028029965,0.213607,-0.053171,0.019552,3.343872,-1.289175,2.419694,-1.347218,-1.006261,4.826993,2
1028063299,-0.059656,-0.291154,0.116534,1.559171,-0.120311,2.310281,-2.023881,0.14977,2.719769,2
1028096633,0.008612,-0.386263,0.187927,1.144212,-1.057342,2.265905,-2.260267,0.012167,1.413438,2
1028129967,0.059055,-0.200437,0.037773,1.842229,-1.86897,1.093412,-2.31586,-0.25013,0.518307,2
1028163301,0.177122,-0.182361,0.011377,1.823834,-3.436206,0.582472,-1.247055,-0.762649,0.091879,2
1028196635,0.187567,-0.291201,0.12233,1.932255,-3.616035,0.240427,-1.460464,-0.669578,0.64511,2
1028229969,0.514452,-0.613681,0.363766,1.85416,-2.691637,1.401389,-1.520341,-0.18568,0.9379,2
1028263303,0.476692,-0.467244,0.206015,2.306091,-2.894096,1.362943,-1.353119,0.182203,1.017939,2
1028296637,0.372823,-0.132932,0.065845,2.069567,-3.000817,1.951997,-2.620744,-0.439216,0.999163,2
1028329971,0.364513,-0.024467,0.007018,1.820923,-2.540841,2.104311,-2.783406,-0.09133,1.431889,2
1028363305,0.222539,-0.192666,0.1067,2.032937,-2.10732,1.717059,-2.282675,0.369664,1.371217,2
1028396639,0.321101,-0.302307,0.1876,2.512994,-1.818307,0.76261,-2.221953,0.343547,0.995665,2
1028429973,0.236203,-0.252105,0.090702,2.408899,-1.015559,1.305298,-2.699903,-0.391923,0.952929,2
1028463307,0.465758,-0.238869,0.127934,2.051813,-0.68967,1.454668,-3.055687,-0.547711,1.752969,2
1028496641,0.544387,-0.506164,0.246185,2.105829,0.36563,1.262542,-3.472026,-1.045187,2.216905,2
1028529975,0.538766,-0.537896,0.241615,2.010273,1.3947,0.554579,-3.478975,-1.653799,2.282865,2
1028563309,0.525925,-0.424198,0.156976,1.349036,1.725206,0.959351,-3.215504,-1.699038,2.955089,2
1028596643,0.488938,-0.173758,0.033576,1.233865,2.029599,0.225778,-2.66316,-2.043271,3.510425,2
1028629977,0.477787,-0.113728,0.04429,0.777705,2.994313,-0.039454,-2.332532,-1.050099,4.56948,2
1028663311,0.465935,-0.123437,0.026195,0.140169,3.404966,0.024539,-1.758196,-0.405563,5.955718,2
1028696645,0.394681,0.060042,0.048077,-0.147569,3.378111,-0.612031,-0.677617,-0.761288,6.71488,2
1028729979,0.207701,0.275961,-0.027979,-0.511551,3.64939,-1.191271,1.615393,-1.961079,6.58358,2
1028763313,-0.368907,0.378742,-0.131097,-1.157205,3.526528,-1.662901,2.58565,-1.032436,4.478855,2
1028796647,-0.414003,0.5921,-0.255503,-2.037861,3.447276,-2.160696,3.317776,-0.717745,0.48045,2
1028829981,-0.084311,0.658232,-0.216892,-2.419026,2.513561,-1.91351,3.139119,-0.162277,-1.880506,2
1028863315,-0.023073,0.23047,-0.068442,-2.746154,1.728091,-2.065978,2.803302,0.479826,-2.501406,2
1028896649,-0.26435,-0.015358,0.067698,-2.747306,0.734338,-1.943127,3.10997,0.035642,-3.184762,2
1028929983,-0.169498,-0.000291,0.343992,-1.981325,-1.012425,-1.075508,3.660665,0.422894,-3.811985,2
1028963317,-0.237543,-0.268273,0.134987,-0.995154,-2.760592,-1.151619,5.313043,-1.233403,-5.667745,2
1028996651,-0.293265,-0.330932,0.117884,-0.348288,-3.408984,0.011435,2.212055,2.801911,-7.479055,2
1029029985,-0.340066,-0.338102,0.16628,-0.101682,-2.901364,2.84145,3.386946,-0.266336,-7.089593,2
1029063319,-0.322446,-0.161158,-0.072214,0.008815,-2.641204,4.011322,2.480114,0.117569,-7.712506,2
1029096653,-0.248332,0.138214,-0.131131,-0.301986,-2.583309,5.164931,1.718013,0.366334,-8.051268,2
1029129987,-0.163711,0.185077,0.15097,-1.008816,-1.852139,5.842337,1.365023,1.056196,-7.9573,2
1029163321,-0.05762,-0.063431,0.277691,-1.140353,-1.318103,4.764726,1.455374,0.482646,-7.779322,2
1029196655,-0.25743,-0.447913,0.291684,-1.291374,-0.572033,3.330618,2.444548,0.204723,-6.06078,2
1029229989,-0.663279,-0.500691,0.172318,-1.525378,0.249384,2.479784,2.904518,0.617714,-4.125021,2
1029263323,-0.839104,-0.298477,-0.010524,-1.470674,0.719642,1.63673,3.639218,0.63001,-1.922432,2
1029296657,-0.656034,-0.040062,0.146133,-1.656769,1.32259,0.817725,3.466371,1.45427,1.035701,2
1029329991,-0.431546,0.185913,0.015782,-1.678155,1.946023,-0.250756,2.394146,2.090192,3.200782,2
1029363325,-0.46289,0.44057,-0.073003,-1.582281,2.362876,-2.08287,0.738772,2.945886,5.209555,2
1029396659,-0.286153,0.723426,0.027284,-1.346383,1.944776,-4.140595,-2.376818,2.956396,5.790808,2
1029429993,-0.171342,0.486759,0.109708,-1.177818,1.60242,-5.962006,-4.173752,2.743196,5.942877,2
1029463327,-0.307179,0.026196,0.080164,-1.164576,1.377314,-7.058453,-5.93479,2.4122,5.323446,2
1029496661,-0.482404,-0.15999,0.160407,-2.247937,1.454848,-7.976253,-7.169934,1.529801,4.98441,2
1029529995,-0.514085,-0.258151,0.162924,-1.925526,1.257294,-8.12577,-7.292284,0.491855,4.630728,2
1029563329,-0.487617,-0.144217,-0.003854,-1.961972,1.171375,-8.023277,-5.756052,-0.658969,4.639814,2
1029596663,-0.389047,0.194448,0.095619,-2.419467,0.893391,-7.491693,-4.778078,-1.416889,4.934807,2
1029629997,-0.260867,0.378716,-0.03516,-2.939496,1.610123,-6.196245,-2.612824,-1.752225,5.545864,2
1029663331,-0.151746,0.343249,-0.011365,-3.773466,2.479238,-4.346794,-0.625711,-1.551872,5.501527,2
1029696665,-0.114673,-0.042336,0.17215,-3.643932,3.016052,-2.017934,1.203031,-1.455734,5.02181,2
1029729999,-0.245277,-0.493184,0.217999,-2.736116,2.965767,0.908105,2.594247,-1.150171,3.256486,2
1029763333,0.084596,-0.454023,0.182165,-1.303462,2.100753,4.106853,2.6497,-0.649453,0.916327,2
1029796667,0.128069,-0.536898,0.1321,0.724784,0.453093,7.20723,2.192719,0.585581,-1.320483,2
1029830001,0.083162,-0.283674,0.016795,2.818696,-2.034927,8.504887,2.005479,0.866607,-3.801973,2
1029863335,0.110724,0.008666,-0.022564,4.14175,-4.662515,7.801197,2.578026,0.629984,-5.436318,2
1029896669,0.215798,0.181982,-0.01984,5.437495,-6.637388,7.001919,2.212471,0.195396,-6.719366,2
1029930003,0.139075,0.237646,0.023943,4.588728,-5.68054,7.302208,1.804925,-0.521571,-8.069188,2
1029963337,0.113645,0.145344,-0.078691,5.055152,-4.24346,5.71366,1.843018,0.731893,-8.024207,2
1029996671,0.008988,-0.041685,-0.038735,5.062829,-2.967979,4.284885,2.170974,0.043855,-8.807753,2
1030030005,0.004005,0.060448,-0.019954,3.677255,-1.01149,3.381209,4.579059,-1.951891,-8.706133,2
1030063339,0.080416,0.154863,-0.026534,2.572278,0.34515,2.548776,2.814204,1.054472,-6.527834,2
1030096673,0.095327,0.229266,0.010881,1.654925,1.115792,1.659643,2.962567,0.565369,-4.584272,2
1030130007,-0.157729,0.217399,0.089106,0.400505,1.65439,0.344113,2.043024,1.034195,-2.734,2
1030163341,-0.131981,0.102541,0.02703,-0.607393,1.985039,-0.680606,1.035575,1.3143,-0.285653,2
1030196675,-0.162048,0.004994,0.061275,-1.532246,1.574053,-1.714937,0.358476,0.996032,2.259756,2
1030230009,-0.339209,-0.086699,0.205459,-2.109,1.183033,-2.495699,-0.734925,0.792207,4.607739,2
1030263343,-0.384813,0.041518,0.090578,-2.770819,0.583142,-3.422935,-2.253787,0.331329,6.749981,2
1030296677,-0.163083,0.221266,0.011449,-3.087247,0.115977,-3.866617,-4.014776,-0.211153,8.340982,2
1030330011,-0.098565,0.255178,0.073734,-3.366671,-0.337442,-4.870474,-4.868924,-1.112054,8.126278,2
1030363345,-0.152656,0.21352,0.048919,-4.112265,-0.568352,-6.084141,-5.748192,-1.196397,7.55998,2
1030396679,-0.119874,0.081089,0.020976,-4.28441,-0.247304,-6.703335,-5.441248,-1.061641,6.330051,2
1030430013,-0.038743,-0.023339,0.081275,-4.846518,0.289852,-6.053868,-4.721565,-0.655581,5.185221,2
1030463347,0.048422,-0.140389,0.052952,-4.977477,0.762285,-6.020194,-2.858549,-0.445694,3.737853,2
1030496681,-0.07293,-0.225339,0.099775,-5.359639,1.359826,-5.257972,-1.336862,-0.527421,2.893425,2
1030530015,-0.034984,-0.110849,0.020367,-5.663476,2.566322,-3.750673,-0.07033,-0.396443,3.039289,2
1030563349,-0.06387,-0.136544,0.063599,-5.154304,3.122556,-1.631435,1.550741,-0.145435,3.17066,2
1030596683,-0.135526,-0.130293,0.107555,-4.093654,3.504011,0.791217,1.72997,0.715976,1.969235,2
1030630017,-0.036114,0.022008,0.039434,-1.26133,2.495925,4.073544,2.733943,0.508225,0.294561,2
1030663351,-0.096407,0.036384,0.066385,1.347284,1.094522,5.792657,2.761081,0.773059,-1.332453,2
1030696685,-0.297202,-0.02025,0.129014,3.537986,-0.988524,7.473984,2.589792,0.593468,-3.390124,2
1030730019,-0.378897,0.069536,0.123554,5.230963,-3.165449,7.364914,2.180208,0.403038,-5.120501,2
1030763353,-0.216607,0.091336,0.027382,6.107942,-5.46694,6.901043,1.666046,0.311825,-6.61545,2
1030796687,-0.250836,-0.017574,0.025455,6.372524,-6.011364,6.496098,1.220076,0.52529,-7.471365,2
1030830021,-0.350327,-0.147791,0.101864,6.0714,-5.386117,4.57442,1.329466,0.591438,-8.224818,2
1030863355,-0.387303,-0.263591,0.074211,4.811206,-4.051213,2.907177,1.334414,0.153001,-9.041997,2
1030896689,-0.432381,-0.214942,0.198924,3.473586,-2.523521,2.444179,-0.873104,2.556611,-8.044177,2
1030930023,-0.243019,-0.07366,0.038172,2.264906,-1.190143,2.449036,0.579843,2.456478,-6.482726,2
1030963357,-0.203139,-0.092789,0.07273,0.992766,-0.2586,1.186032,1.608081,2.50156,-5.200644,2
1030996691,-0.292319,-0.082418,0.204967,0.046456,0.230808,0.410078,2.61903,2.905375,-3.393181,2
1031030025,-0.222932,-0.042931,0.087849,-1.405521,0.754416,-0.553284,2.346591,3.3908,-1.124155,2
1031063359,-0.046143,-0.000497,0.03867,-3.056329,0.999792,-2.005406,2.819118,2.532947,1.970883,2
1031096693,-0.17104,-0.010938,0.030871,-4.587917,0.859617,-2.984182,0.51368,3.697064,4.466012,2
1031130027,-0.264226,0.088615,0.081124,-5.79463,0.346638,-3.753087,-0.182948,3.066879,6.760672,2
1031163361,-0.038051,0.175347,0.108178,-6.293135,0.082344,-4.065271,-0.734546,2.23322,6.727825,2
1031196695,0.086414,0.107772,0.088933,-7.344894,0.363444,-4.23811,-1.189191,1.301928,5.968156,2
1031230029,-0.124152,0.082878,0.068606,-7.333835,1.107036,-4.595694,-1.535361,1.048819,4.659427,2
1031263363,-0.445688,0.175705,-0.002809,-7.053058,2.263853,-3.91196,-1.312465,0.607743,3.456979,2
1031296697,-0.699478,0.323897,-0.009071,-6.606169,3.499958,-3.695618,-0.753842,-0.004518,2.2055,2
1031330031,-0.693628,0.450435,-0.122743,-5.948243,4.617129,-3.813532,-0.679605,-0.801252,0.88386,2
1031363365,-0.627146,0.529776,-0.053554,-4.435712,5.70445,-2.998118,-0.47127,-1.026742,0.62706,2
1031396699,-0.250278,0.518274,-0.028736,-2.06953,6.063242,-1.596844,0.516742,-1.370401,0.165885,2
1031430033,-0.095819,0.198261,0.111848,-0.266942,6.215254,-0.609713,1.281574,-2.579469,0.029716,2
1031463367,-0.031793,-0.214999,0.155333,1.777321,5.676226,-0.004697,1.175943,-3.055957,-0.193729,2
1031496701,-0.068329,-0.661106,0.190731,3.437837,4.378476,1.147199,0.935095,-3.075848,-0.964117,2
1031530035,-0.158008,-0.650941,0.255029,3.997991,2.947474,1.295074,0.482989,-2.635184,-2.37726,2
1031563369,-0.134724,-0.267523,0.127775,3.987183,1.712393,1.016518,-0.191947,-2.257853,-3.511848,2
1031596703,-0.361149,0.140107,-0.377551,4.444122,1.073161,0.116266,-0.397523,-1.594222,-2.967801,2
1031630037,0.448285,0.535798,-0.41677,4.947762,0.145457,-0.455082,-0.445038,-2.477822,-1.274651,2
1031663371,0.850604,-0.159994,0.037424,4.678548,-2.374265,0.250877,-1.174539,-3.178915,-0.708087,2
1031696705,0.489089,-1.231318,0.485783,3.639142,-2.623896,1.951499,0.095921,1.090931,0.046589,2
1031730039,-0.368743,-1.410908,0.374435,3.629821,-3.335879,1.130656,-0.244005,1.613903,0.671657,2
1031763373,-0.054353,-0.518429,0.3821,2.406816,-5.147376,1.997785,-0.519355,1.864649,1.714105,2
1031796707,0.553716,0.113141,-0.035172,2.411269,-6.188093,-0.168067,-1.265013,1.005804,1.088963,2
1031830041,0.572573,0.926665,-0.246572,2.872864,-8.404496,-0.116045,0.530841,-0.153222,1.234449,2
1031863375,0.618875,0.748584,-0.369082,4.572737,-3.425358,1.247005,-0.532725,-1.800769,1.592749,2
1031896709,0.177281,0.064609,-0.014109,3.28121,-2.577582,2.660343,-1.740488,-2.115671,1.451832,2
1031930043,0.094524,-0.55255,0.200537,2.760988,-2.662469,1.695436,-2.59949,-1.931346,0.908232,2
1031963377,0.446269,-0.612236,0.381737,2.09847,-2.371267,0.475939,-2.947606,-2.003845,0.508955,2
1031996711,0.634475,-0.444245,0.21827,1.60654,-2.122896,0.393349,-3.175037,-2.445465,-0.09507,2
1032030045,0.529518,-0.298286,0.036302,1.613788,-1.001326,0.789268,-2.726695,-2.40105,-0.056459,2
1032063379,0.501257,-0.521544,0.123995,2.225559,-0.48406,0.660152,-3.020936,-2.195471,0.418452,2
1032096713,0.448576,-0.632808,0.195208,2.192733,-0.262845,1.683674,-3.046899,-2.085358,0.884911,2
1032130047,0.445866,-0.64739,0.282985,2.2505,0.320906,2.22108,-3.267738,-1.672993,1.470202,2
1032163381,0.481322,-0.5666,0.327832,2.311236,0.376483,2.162355,-3.477334,-1.380571,2.034364,2
1032196715,0.503766,-0.401243,0.214584,1.648687,0.071141,3.08783,-3.347967,-1.126314,2.020229,2
1032230049,0.442736,-0.304479,0.185907,2.284647,0.660715,1.109162,-3.094168,-0.959897,1.960431,2
1032263383,0.402787,-0.206355,0.141622,2.287923,0.249438,0.317491,-3.101477,-0.812695,2.209805,2
1032296717,0.488857,-0.091635,0.128813,1.803835,-0.181023,0.740148,-2.829908,-0.100779,2.598738,2
1032330051,0.49737,0.108506,0.18356,1.447913,0.425061,-0.525642,-2.978375,-0.632325,3.060688,2
1032363385,0.154983,0.12761,0.117015,1.23491,0.941014,-1.134802,-2.737813,-2.7186,3.750623,2
1032396719,-0.178613,0.182853,-0.142757,0.212678,1.255034,-0.334917,-1.416105,-1.319644,4.952806,2
1032430053,-0.08128,0.135386,-0.178216,-0.572886,1.751355,-0.568707,0.054571,-0.534425,4.548383,2
1032463387,0.094279,0.152502,-0.050299,-1.31357,2.106041,-0.286465,1.009507,-1.17256,4.1128,2
1032496721,0.258118,0.053091,-0.013968,-1.748971,2.195915,-0.436544,2.348719,-1.202479,3.427868,2
1032530055,0.27483,0.011103,0.086073,-2.095553,2.051928,-0.716088,2.948082,-0.672598,2.434485,2
1032563389,0.493025,0.000476,0.103397,-2.51784,1.972783,-0.541893,2.878104,0.106348,1.193437,2
1032596723,-0.194037,-0.205572,0.146176,-2.487283,1.779265,-0.1764,3.287697,-0.274534,0.52534,2
1032630057,-0.694327,-0.226507,-0.045506,-1.786674,0.712423,-0.019709,2.356996,0.96258,0.101432,2
1032663391,-0.4959,0.162243,-0.156997,-1.276698,-0.058774,0.035737,1.8949,1.660092,0.572519,2
1032696725,-0.180551,0.523102,-0.08952,-1.02875,0.549525,-1.043178,1.111571,1.650168,0.068845,2
1032730059,-0.097163,0.762649,-0.209017,-1.060358,0.646064,-0.646001,1.513361,1.256905,-0.171171,2
1032763393,-0.066214,0.564217,-0.017834,-0.826743,-0.747954,0.953106,2.088875,1.095328,-1.532946,2
1032796727,-0.0754,-0.022645,0.066185,-0.494131,-1.892571,1.197835,2.416941,1.251972,-3.441421,2
1032830061,-0.07399,-0.694804,0.190079,-0.274464,-2.963757,2.022552,2.250543,0.753625,-5.758091,2
1032863395,-0.176624,-0.832768,0.25093,-0.086112,-3.577249,3.101686,1.623542,-0.273274,-7.262689,2
1032896729,-0.117198,-0.697264,0.245167,0.292485,-3.411625,3.222095,2.537298,-1.190775,-9.132038,2
1032930063,-0.22726,-0.521922,0.192354,0.323946,-2.625212,3.83844,0.89666,1.494537,-8.895869,2
1032963397,-0.390031,-0.370005,0.100883,0.456927,-1.762709,4.055943,1.674407,-0.495184,-8.814047,2
1032996731,-0.406616,-0.022968,0.094762,0.740005,-0.766993,4.071165,1.327273,-0.00617,-7.822708,2
1033030065,-0.561269,0.06375,0.072078,0.582922,0.141597,3.617719,1.91557,0.740997,-6.386498,2
1033063399,-0.439291,0.077954,0.07558,0.254194,0.594018,2.607077,1.414461,1.036258,-4.904319,2
1033096733,-0.299984,0.20325,0.025291,0.027837,-0.143917,1.870871,2.321099,2.659588,-2.891537,2
1033130067,-0.434713,0.306225,0.017311,0.465831,1.020319,0.727958,0.853667,2.265093,-1.331735,2
1033163401,-0.399795,0.539769,0.018029,-0.219635,2.648526,-1.075354,0.777285,1.678059,0.873301,2
1033196735,-0.378089,0.483112,0.049706,-0.646387,2.513716,-3.287511,0.644515,1.818811,2.006134,2
1033230069,-0.328891,0.242176,-0.000832,-0.821028,2.056481,-5.093879,-0.357613,0.455108,2.731771,2
1033263403,-0.144195,0.035429,0.083698,-1.21903,1.498198,-6.466501,-0.710932,0.584654,4.511214,2
1033296737,-0.007867,-0.264092,0.243002,-1.756891,0.560632,-6.629428,-2.397824,1.858732,5.864143,2
1033330071,-0.082129,-0.593887,0.165232,-1.777804,-0.242988,-6.414355,-3.41494,1.442004,6.647419,2
1033363405,-0.130559,-0.466815,0.090481,-1.847971,-0.521121,-6.441753,-5.065092,1.310382,8.045315,2
1033396739,-0.027715,-0.128435,0.024528,-1.722865,-0.860572,-6.751147,-5.255195,0.484862,7.709017,2
1033430073,0.146696,0.189876,0.025369,-2.004556,-0.746077,-6.796444,-4.546776,-0.154163,6.907228,2
1033463407,-0.040008,0.377466,-0.057701,-2.120137,0.453048,-5.546292,-2.941818,-0.439768,6.192783,2
1033496741,-0.121791,0.416959,-0.042803,-2.650537,1.666272,-4.448628,-0.959675,-0.769926,5.426511,2
1033530075,0.125771,0.303929,0.037508,-3.672137,3.767823,-2.097106,0.376114,-1.104343,4.261625,2
1033563409,-0.058451,-0.166186,0.11774,-3.820547,4.484569,0.220851,1.388294,-0.821063,3.318603,2
1033596743,-0.317478,-0.254719,0.129519,-3.608262,3.80184,1.279079,1.091015,-0.311301,1.757152,2
1033630077,-0.271267,-0.029695,0.027237,-1.989414,2.376718,2.436949,1.291103,-0.063328,0.651417,2
1033663411,-0.211934,-0.001132,0.075585,-0.984315,1.399806,3.236499,1.777802,-0.978685,-0.709686,2
1033696745,-0.139673,0.084426,-0.029627,0.393874,0.156715,4.299379,1.668528,-1.28542,-2.895238,2
1033730079,-0.289132,0.239558,0.086226,1.6706,-0.817364,4.294737,1.272282,-1.438845,-4.008978,2
1033763413,-0.216112,0.204304,0.060903,2.563514,-1.875769,4.308312,0.29473,-1.51245,-4.451782,2
1033796747,-0.234255,-0.02143,0.089961,3.223159,-3.048935,4.737418,-0.21883,-0.944487,-4.99795,2
1033830081,-0.336644,-0.102282,0.147099,3.175927,-3.740719,5.484335,0.329241,-0.476614,-5.688259,2
1033863415,-0.180622,-0.125438,0.072359,3.95726,-4.209334,4.881688,0.58018,-0.015658,-6.007303,2
1033896749,-0.07352,-0.270821,0.060767,4.274094,-3.981771,4.522998,1.353542,1.052653,-6.024899,2
1033930083,-0.215112,-0.222998,0.09597,3.735447,-2.767374,3.667978,1.729811,0.310691,-7.414404,2
1033963417,-0.067316,0.053535,-0.040836,3.78763,-1.645891,3.118097,0.932186,0.79595,-6.817831,2
1033996751,0.067796,0.190514,-0.046322,3.239365,-0.025829,2.638107,1.97861,0.950643,-5.794487,2
1034030085,0.002915,0.1032,0.027756,2.438966,1.174192,1.395992,0.746405,1.429056,-4.782387,2
1034063419,-0.080588,0.085549,-0.011849,1.843411,1.886361,0.29292,0.76539,1.379235,-3.420898,2
1034096753,-0.003163,0.23253,0.043032,0.924448,2.022654,-0.588158,1.34832,1.756998,-1.979907,2
1034130087,-0.028434,0.144032,-0.016908,-0.178511,1.484281,-1.141631,0.727901,0.867168,-0.509914,2
1034163421,-0.084647,0.143066,0.03705,-0.864921,0.539987,-1.837986,0.270542,0.748266,1.369128,2
1034196755,-0.038955,0.134749,0.047704,-1.540176,-0.219165,-2.288108,-0.390031,0.17325,2.56062,2
1034230089,-0.071694,0.056845,0.04494,-1.966871,-0.566465,-2.250682,-1.080541,0.452808,3.965227,2
1034263423,-0.087925,0.014162,0.075864,-2.188385,-0.460845,-2.120771,-1.389737,0.517507,6.240646,2
1034296757,-0.07391,-0.02968,0.073579,-2.293712,-0.376679,-2.324369,-2.514006,-0.845435,7.345985,2
1034330091,-0.162542,0.010922,0.065001,-1.995599,-0.441863,-2.633157,-4.580239,-1.381681,7.222963,2
1034363425,-0.17846,-0.105385,0.065436,-2.16944,-0.734649,-3.363899,-4.911648,-1.79656,7.213533,2
1034396759,-0.219051,-0.191791,0.075891,-3.269378,-1.34677,-4.553259,-4.003488,-1.993726,6.458418,2
1034430093,-0.020526,-0.030088,0.119791,-4.085512,-1.247043,-4.874039,-2.628371,-2.019358,5.680576,2
1034463427,-0.022696,-0.139307,0.098414,-4.452054,-0.731081,-3.710715,-1.699321,-1.774401,4.781201,2
1034496761,-0.08351,-0.137951,0.065968,-4.758081,0.109677,-4.045217,-0.490577,-1.570219,4.286188,2
1034530095,-0.102634,-0.135007,0.081187,-4.62919,0.995529,-3.337839,0.431269,-1.085047,3.85898,2
1034563429,-0.012454,-0.125512,0.17635,-3.788103,1.966986,-2.000798,0.540892,-0.33513,3.050861,2
1034596763,0.011743,-0.193768,0.044977,-3.186597,2.620506,-1.294842,0.729602,0.389658,2.491673,2
1034630097,-0.051393,-0.325124,0.160639,-1.681745,2.651984,0.289641,1.125203,0.700814,0.892046,2
1034663431,-0.105324,-0.148355,0.078311,0.043428,2.142018,1.540595,1.976232,0.865332,-0.934152,2
1034696765,-0.111438,0.079317,-0.000105,1.161556,1.128939,2.985625,2.022905,0.983819,-2.710286,2
1034730099,-0.02468,0.093636,-0.085723,2.840033,0.238559,4.353452,1.84066,0.585496,-4.22591,2
1034763433,-0.267152,0.066909,0.056334,3.276539,-0.974003,4.861618,1.717658,0.292865,-5.518092,2
1034796767,-0.276261,0.054865,0.031403,3.836962,-1.766557,4.531002,0.949998,0.286509,-6.139215,2
1034830101,-0.158356,0.050758,0.00234,4.365691,-2.577633,3.922887,0.364336,0.029823,-6.801573,2
1034863435,-0.16276,-0.068007,0.047519,4.317411,-2.98562,3.855597,-0.437995,0.600894,-6.756449,2
1034896769,-0.281529,-0.041269,0.097822,3.701157,-2.696568,3.397806,-0.473808,0.008586,-6.664545,2
1034930103,-0.148191,-0.094096,0.0392,2.821662,-1.858709,2.593027,-0.664432,-0.14618,-6.809505,2
1034963437,-0.151536,-0.187638,0.100252,2.676702,-1.325396,1.736777,-0.453485,0.895722,-5.438798,2
1034996771,-0.23938,0.034557,0.100019,2.157364,-0.868789,1.948713,0.556641,1.969998,-3.896797,2
1035030105,-0.144307,0.16098,0.032281,2.020958,-0.645276,2.030891,0.704377,3.010409,-1.908699,2
1035063439,-0.051486,0.1475,-0.05427,1.398969,-0.711744,1.635432,1.59909,2.254255,-0.763536,2
1035096773,-0.146414,0.085808,0.026088,0.506013,-0.641354,2.082615,2.38154,1.891005,0.345682,2
1035130107,-0.145127,0.114126,0.039341,-0.396461,-0.277581,2.244542,2.600957,1.0441,1.041115,2
1035163441,-0.036206,0.088645,-0.048853,-1.947414,0.271628,1.888506,1.691043,0.482799,2.407267,2
1035196775,0.032687,0.089173,0.033061,-2.824605,0.226239,1.214972,0.303417,0.1883,3.964324,2
1035230109,-0.15714,0.050325,0.073733,-3.353433,0.379113,0.648531,-1.340555,-0.442104,4.938179,2
1035263443,-0.216783,0.011782,0.069706,-3.583487,0.23144,-0.828897,-3.286085,-1.256719,6.087787,2
1035296777,-0.153993,-0.001204,0.008965,-3.699358,0.100673,-2.346325,-4.73732,-1.653668,7.245413,2
1035330111,-0.202507,-0.071402,0.131438,-3.425983,-0.476036,-4.008606,-4.7491,-2.201659,7.598707,2
1035363445,-0.270745,-0.228575,0.183152,-3.541788,-0.746697,-5.416306,-4.712558,-2.005556,7.194681,2
1035396779,-0.231947,-0.318553,0.126592,-3.773506,-0.236629,-6.112832,-4.055104,-1.291978,6.516808,2
1035430113,-0.174333,-0.228604,0.186848,-3.857293,0.635082,-6.311094,-2.277279,-0.716526,5.661349,2
1035463447,-0.050388,-0.056793,0.081315,-3.611392,1.545599,-5.95821,-0.995817,-0.271041,4.810958,2
1035496781,0.159562,-0.118414,0.084126,-3.778737,2.18363,-6.032331,0.056915,0.303305,3.744437,2
1035530115,0.202106,-0.258428,0.073178,-2.924411,3.140878,-4.696104,1.339301,0.223924,2.271897,2
1035563449,0.115437,-0.303618,0.131406,-1.582677,3.446569,-3.597553,1.085479,0.013014,1.58847,2
1035596783,-0.027966,-0.182629,0.056554,-0.054139,3.505405,-1.626522,2.29813,-0.308335,0.418684,2
1035630117,-0.071522,-0.006525,-0.039011,0.872008,3.122454,-0.199671,2.885947,-1.215876,-1.415467,2
1035663451,-0.195581,0.326745,0.009005,2.190002,2.151758,1.714876,2.552913,-1.147526,-3.34251,2
1035696785,-0.203803,0.478795,-0.065009,2.380467,1.686965,2.512029,1.568084,-0.968378,-5.215892,2
