SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Upper_Arm_Acc_X,D_Upper_Arm_Acc_Y,D_Upper_Arm_Acc_Z,L_Wrist_Acc_X,L_Wrist_Acc_Y,L_Wrist_Acc_Z,R_Wrist_Acc_X,R_Wrist_Acc_Y,R_Wrist_Acc_Z,Activity
2222556234,-1.804873,-0.25699,0.232882,-0.245168,-0.151618,0.334617,-0.61863,-0.417844,-0.401152,-0.085837,-0.913408,0.089947,1
2222589568,-1.672529,0.588509,-0.227824,-0.201985,-0.249009,0.128465,-0.285353,-0.183118,-0.468659,-0.45287,-0.748662,0.302754,1
2222622902,-1.628124,0.769885,-0.050941,-0.113357,-0.240972,-0.039676,0.227511,-0.09862,-0.161342,-0.09442,-0.246234,-0.08602,1
2222656236,-1.700435,0.102077,-0.214324,0.132941,-0.343231,-0.234102,0.479164,-0.244059,0.209725,0.057337,0.13638,-0.451418,1
2222689570,-0.661495,0.132044,-0.441105,0.225524,-0.444198,-0.459696,0.474196,-0.389809,0.471384,0.244726,-0.23898,-0.452629,1
2222722904,-0.084673,-0.237485,-0.248654,-0.004796,-0.577435,-0.576571,0.353883,-0.112854,0.47269,-0.16675,-0.690739,0.16563,1
2222756238,0.93724,0.031611,-0.378517,-0.178894,-0.607487,-0.505272,0.274346,0.225401,0.526207,-0.324273,-0.85099,0.082876,1
2222789572,1.242513,0.594465,-0.47248,-0.266566,-0.602468,-0.437374,0.085578,0.440028,0.642121,-0.274693,-0.910555,-0.67089,1
2222822906,0.768147,0.3486,-0.321902,-0.425416,-0.72569,-0.300054,-0.073038,0.601309,0.505998,-0.622857,-0.441142,-0.014216,1
2222856240,0.023476,0.138384,-0.320162,-0.302398,-0.682983,-0.142111,-0.040265,0.522439,0.244108,-0.457653,-0.625841,0.469057,1
2222889574,-0.242694,0.491107,-0.331059,-0.124588,-0.74687,-0.15468,-0.097676,0.095126,0.159296,-0.459688,-1.23044,0.002695,1
2222922908,0.118201,0.238122,-0.081711,-0.068137,-0.720653,-0.146752,-0.300879,-0.370768,0.166431,-0.259246,-1.049796,-0.389662,1
2222956242,-0.292014,1.499741,-0.554961,-0.03737,-0.686346,-0.145723,-0.539031,-0.548555,0.034584,-0.3295,-0.768085,-0.248425,1
2222989576,-0.808147,2.967094,0.036597,-0.146422,-0.604376,-0.046002,-0.673452,-0.576709,0.023649,-0.277881,-0.915235,-0.251529,1
2223022910,-0.705279,2.46721,0.553261,-0.44967,-0.700524,0.02521,-0.719538,-0.519884,0.040184,-0.444705,-1.568262,-0.225691,1
2223056244,1.075872,-3.498508,2.388819,-0.582815,-0.629149,0.195951,-0.690985,-0.32776,0.032117,-0.837473,-1.610296,0.648977,1
2223089578,-0.862534,-1.017062,0.710993,-0.529554,-0.301668,0.587895,-0.814077,-0.198799,0.248851,-0.558143,-0.588301,0.352332,1
2223122912,-0.812695,-3.811748,0.502968,-0.471287,-0.228828,0.403124,-0.714874,-0.167362,0.710474,-0.507124,-0.18117,0.40616,1
2223156246,1.010188,-0.913066,-0.205035,-0.094024,-0.008056,0.031759,-0.325186,0.193825,0.444214,-0.183317,-0.439532,0.22436,1
2223189580,1.836969,0.545855,-0.351024,0.135978,0.020609,-0.363572,0.082109,0.338289,-0.332711,0.138444,-0.26198,-0.296247,1
2223222914,-0.579967,0.548376,0.040143,0.171546,-0.054046,-0.56715,0.150517,0.210692,-0.984907,0.309975,-0.065165,-0.759247,1
2223256248,0.00991,0.357852,-0.115412,0.086921,-0.080654,-0.365017,0.257105,-0.275957,-0.537002,0.192113,-0.27667,-0.605715,1
2223289582,-0.023384,0.394655,0.2119,0.075059,-0.077115,0.122676,0.394662,-0.175356,0.087492,0.104252,-0.274124,-0.142726,1
2223322916,0.102859,0.502799,0.327496,0.151604,-0.108534,0.335245,0.106415,0.22157,0.401884,0.187914,-0.33408,-0.056701,1
2223356250,-0.3004,0.125121,-0.059254,0.294546,0.116147,0.271272,-0.437343,0.543791,0.12366,0.443819,-0.469662,-0.028535,1
2223389584,-0.885472,0.009486,-0.105464,0.265249,0.090973,-0.23396,-0.400043,0.771171,-0.400887,0.691254,-1.058571,-0.150318,1
2223422918,-0.925557,-0.112176,-0.250759,0.771487,0.558466,-0.022661,-0.021113,1.006301,-0.886909,0.534288,-0.635665,-0.012644,1
2223456252,-0.010204,-0.348832,0.057096,0.713791,0.658627,0.028588,0.358445,0.832898,-0.712378,0.79567,0.202064,0.548977,1
2223489586,-0.026724,0.123346,0.262692,0.795714,0.70389,0.315606,0.344395,0.086002,-0.185509,1.005362,0.27491,0.009309,1
2223522920,0.384716,-0.056352,0.326151,0.488731,0.402516,0.385942,0.474038,-0.256988,0.195825,0.866289,0.817292,-0.171623,1
2223556254,0.954831,-0.021044,0.148412,0.400163,0.421529,0.570144,0.62498,-0.13659,0.341925,0.866038,0.475179,-0.286102,1
2223589588,0.62725,-0.621736,0.204267,0.26579,0.423313,0.318774,0.586558,0.22824,0.051294,0.669753,-0.556887,0.033091,1
2223622922,0.519794,-1.067347,0.133161,0.179022,0.391557,0.085689,0.51789,0.438522,-0.139683,0.212866,-0.422451,0.676973,1
2223656256,0.582886,-0.710464,0.210376,0.178372,0.62491,0.104072,0.637284,0.346127,0.040243,0.320435,0.107419,0.586384,1
2223689590,0.544655,0.172004,0.367727,0.242146,0.6353,0.111953,0.702736,0.193863,0.279702,0.665342,0.123798,0.207376,1
2223722924,0.346277,0.449925,0.070889,0.258339,0.563439,-0.020565,0.655145,0.312725,0.168015,0.871437,-0.449892,-0.671809,1
2223756258,0.259508,0.260102,0.063524,0.31277,0.541081,-0.064571,0.715025,0.450052,-0.007205,0.952713,-0.595241,-0.353724,1
2223789592,0.266472,0.114992,0.132189,0.26885,0.493708,0.006738,0.678516,0.23195,-0.077241,0.496811,0.219669,0.290274,1
2223822926,0.046445,-0.054557,0.067927,0.32893,0.50562,0.070014,0.525059,-0.113691,-0.031016,0.711155,0.093678,0.190335,1
2223856260,0.106721,-0.007473,0.195634,0.202127,0.432658,0.042245,0.432676,-0.314556,-0.045493,0.549349,-0.429551,-0.1116,1
2223889594,0.242964,0.04752,0.140955,-0.013443,0.332258,-0.002723,0.427468,-0.219737,-0.057245,0.793638,-0.666279,-0.678375,1
2223922928,-0.001675,-0.185347,0.146475,-0.046007,0.286812,0.072178,0.525078,-0.00768,-0.051424,0.271529,-0.331621,-0.047232,1
2223956262,0.197838,-0.027567,0.185905,-0.117689,0.264757,0.099623,0.474547,0.140253,-0.053516,0.054912,-0.249245,0.155874,1
2223989596,0.207094,-0.025892,0.123235,-0.038284,0.218889,0.175507,0.385544,0.27336,-0.063651,0.260452,-0.366559,0.041426,1
2224022930,0.011243,0.039536,0.103339,-0.013597,0.235286,0.351922,0.345505,0.354283,-0.103035,0.181077,-0.514724,0.129681,1
2224056264,-0.021858,-0.076106,0.190265,-0.109743,0.06314,0.030941,0.361991,0.258351,-0.074505,0.488306,-0.926338,-0.400117,1
2224089598,0.065601,0.037698,0.118301,-0.037972,0.286944,0.014479,0.390358,0.035471,-0.031291,0.390418,-0.582837,-0.380611,1
2224122932,-0.077605,0.330525,0.047102,-0.044666,0.373008,-0.071529,0.383853,-0.163548,-0.17136,0.106011,-0.420569,-0.009792,1
2224156266,-0.034718,0.339111,0.050443,0.107515,0.457352,0.068562,0.433308,-0.177975,-0.248693,0.771244,0.026154,-0.36727,1
2224189600,0.015813,0.222162,0.142879,0.17578,0.476909,0.28219,0.659837,-0.133676,-0.089729,0.526068,0.140018,-0.134689,1
2224222934,0.159052,0.126059,0.151266,-0.037016,0.329814,0.291624,0.655773,-0.192502,0.086098,0.479125,-0.696679,0.159271,1
2224256268,0.084905,0.019343,0.102122,-0.196554,0.318116,0.30969,0.424883,-0.011545,-0.095771,0.518723,-0.781617,0.166074,1
2224289602,0.074527,-0.116441,0.121336,-0.072765,0.38464,0.302484,0.327068,0.310388,-0.355021,0.299686,-0.228019,0.111275,1
2224322936,0.30446,-0.09672,0.110599,-0.02624,0.482559,0.104632,0.265067,0.2916,-0.324204,0.632102,-0.265574,-0.193314,1
2224356270,0.253992,0.079424,0.121181,0.064547,0.487834,-0.033688,0.272119,0.330911,-0.309235,0.673913,-0.436309,-0.380946,1
2224389604,0.193624,0.222568,0.186358,0.161022,0.513042,-0.032228,0.334369,0.491493,-0.159391,0.690711,-0.525821,-0.12181,1
2224422938,0.25631,0.068649,0.223101,0.321957,0.44339,0.012051,0.492098,0.409866,0.335209,0.464393,-0.016088,0.303081,1
2224456272,-0.04731,0.220838,0.153183,0.221341,0.357698,0.081389,0.462051,0.08734,0.538836,0.517964,-0.416514,0.178868,1
2224489606,0.032434,0.40719,0.134151,0.303437,0.362247,0.233015,0.399142,0.282326,0.098163,0.410026,-0.149732,0.100904,1
2224522940,0.386373,0.459467,0.076907,0.399148,0.303969,0.237732,0.380002,0.485481,-0.126413,0.670882,0.756348,-0.257915,1
2224556274,0.387288,0.507112,0.071743,0.469841,0.39017,0.184574,0.386719,0.465424,-0.121713,0.699864,0.517823,-0.017436,1
2224589608,0.074265,0.408564,0.066694,0.469415,0.528724,0.218524,0.351759,0.408919,-0.153996,0.73937,-0.216442,0.543439,1
2224622942,-0.014521,0.293133,0.067725,0.308448,0.391627,0.066691,0.291926,0.166257,-0.032271,0.606839,-0.00064,0.362299,1
2224656276,0.01582,0.140934,0.068732,0.270935,0.422075,0.157969,0.310107,0.136182,0.017859,0.554884,-0.252515,0.530674,1
2224689610,0.215133,-0.166466,0.161002,0.298893,0.321877,0.173473,0.224216,0.295888,-0.056675,0.616841,0.358454,0.146889,1
2224722944,0.391927,-0.277469,0.077101,0.216677,0.242727,0.08881,0.220083,0.359816,0.00314,0.522812,0.29747,-0.547242,1
2224756278,0.297419,-0.225567,0.099528,0.054806,0.17845,-0.111732,0.323041,0.356166,0.157568,0.53338,-1.144771,-0.630699,1
2224789612,0.070813,-0.171952,0.125583,-0.033185,0.1159,-0.125435,0.354815,0.409747,0.05889,0.250922,-0.758516,-0.038274,1
2224822946,0.144555,-0.071217,0.109159,0.018949,0.160659,-0.129124,0.295441,0.357959,-0.071427,-0.209165,0.489754,0.387441,1
2224856280,0.152197,0.039018,0.098752,0.096292,0.201212,-0.123214,0.28314,0.152175,-0.012793,0.376514,0.403251,-0.693541,1
2224889614,0.152195,-0.029148,0.126287,-0.214055,0.009617,-0.419152,0.359531,-0.057885,0.03051,0.361707,-1.177145,-1.005046,1
2224922948,0.189648,-0.083186,0.125751,-0.238157,0.051721,-0.203168,0.288232,-0.124991,0.015735,0.367231,-1.318524,-0.58188,1
2224956282,0.031105,-0.1653,0.170836,-0.302615,0.017198,-0.145203,0.063124,-0.1384,-0.077333,-0.012993,-1.040938,-0.289371,1
2224989616,-0.339576,-0.273832,0.134602,-0.532654,-0.074197,0.087818,0.00693,-0.246702,-0.111313,-0.509779,-0.898755,0.244724,1
2225022950,-0.447898,-0.383425,0.168736,-0.447168,-0.166808,0.253315,0.018936,-0.374987,-0.061782,-0.417785,-0.402607,0.393079,1
2225056284,-0.356134,-0.407489,0.24128,-0.268127,-0.145921,0.435445,-0.071711,-0.383522,-0.167252,-0.409075,-0.26875,0.485015,1
2225089618,-0.344796,-0.326656,0.213116,0.008673,-0.020498,0.653099,-0.211092,-0.374219,-0.222528,0.030927,-0.418263,0.663504,1
2225122952,-0.256123,-0.331111,0.302485,0.042983,-0.056955,0.588486,-0.287904,-0.436884,-0.142103,0.051181,-0.444452,1.146557,1
2225156286,-0.205958,-0.398504,0.294634,-0.167733,-0.243417,0.34124,-0.285831,-0.437828,-0.113618,-0.307202,-0.163946,0.509046,1
2225189620,-0.121335,-0.535052,0.135145,-0.309699,-0.324514,0.071759,-0.308255,-0.315364,-0.190471,-0.356047,-0.379593,-0.432646,1
2225222954,-0.271838,-0.55105,0.257595,-0.180792,-0.190274,-0.034528,-0.32427,-0.253989,-0.358499,0.066124,0.091088,-0.972857,1
2225256288,-0.677761,-0.327971,0.506212,-0.139505,-0.155101,-0.1478,-0.248552,-0.334119,-0.294681,0.240936,0.24188,-1.124656,1
2225289622,-0.561546,-0.278391,0.522276,-0.29014,-0.258906,-0.174344,-0.197081,-0.471591,0.050398,-0.308135,-0.569802,-0.139507,1
2225322956,-0.096619,-0.124153,0.21844,-0.283871,-0.320721,0.044144,-0.105212,-0.547777,0.435291,-0.173896,-0.989921,0.453923,1
2225356290,0.092774,0.345041,0.25331,-0.382648,-0.595947,0.058322,-0.11607,-0.410587,0.516009,-0.45908,-1.442535,0.301463,1
2225389624,-0.103083,0.663717,0.036804,-0.450167,-0.656119,0.002774,-0.006141,-0.070424,0.339239,-0.503243,-0.935575,-0.396862,1
2225422958,-0.02964,0.841601,-0.290977,-0.149556,-0.417529,0.043069,0.115021,0.203938,0.116431,-0.305097,-0.061692,-0.048005,1
2225456292,-0.15184,0.877309,-0.38494,-0.169372,-0.501639,-0.308771,0.178497,0.131293,0.071574,-0.103341,-0.823769,-0.448896,1
2225489626,-0.225803,0.903632,-0.417475,-0.073885,-0.505075,-0.547707,0.176835,-0.019258,0.056173,-0.062065,-1.493727,-0.347388,1
2225522960,-0.322406,0.863914,-0.265181,-0.133634,-0.574905,-0.53619,0.064517,-0.159541,0.062984,-0.158541,-1.391863,-0.624474,1
2225556294,-0.385557,0.724849,-0.239012,-0.153168,-0.542632,-0.317375,-0.016887,-0.254662,0.182521,-0.483561,-0.694041,0.35561,1
2225589628,-0.231385,0.422555,-0.125049,-0.033094,-0.268525,0.067959,-0.05227,-0.226715,0.274103,-0.222519,-0.54328,0.639745,1
2225622962,-0.263367,0.188242,0.020369,0.048122,-0.233664,0.210402,-0.086121,-0.008462,0.071648,-0.063174,-0.518473,0.367317,1
2225656296,-0.147527,-0.10722,0.12218,0.097874,-0.318198,0.181953,-0.10365,0.002131,0.012131,0.164924,-0.154533,0.145322,1
2225689630,-0.056249,-0.35963,0.154089,0.02337,-0.282176,0.097758,-0.20017,-0.096458,-0.062568,-0.107676,-0.333143,0.084097,1
2225722964,0.12286,-0.60739,0.234905,-0.001829,-0.300735,0.008183,-0.318126,-0.152891,-0.081673,0.018289,-0.966624,-0.095561,1
2225756298,0.176307,-0.72986,0.123823,-0.100232,-0.272278,0.055319,-0.402278,-0.149875,-0.056343,0.101584,-0.827622,-0.153204,1
2225789632,0.190055,-0.731753,0.29644,-0.147704,-0.387792,0.01712,-0.418832,-0.103944,-0.103872,-0.398194,-0.484824,0.192505,1
2225822966,0.054205,-1.078711,0.608313,-0.312082,-0.30802,0.026058,-0.384262,-0.091221,-0.08948,-0.267467,-1.035709,-0.210064,1
2225856300,-0.131085,-1.537717,0.822836,-0.421382,-0.40008,-0.00743,-0.295873,-0.114539,0.034176,-0.044214,-1.244945,-0.88477,1
2225889634,-0.224263,-1.243833,0.65824,-0.448939,-0.256271,-0.228801,-0.244854,-0.122903,0.082635,0.472988,-2.213168,-1.673317,1
2225922968,-0.447783,-0.813678,0.427034,0.250725,0.049309,-0.369807,-0.291093,-0.163437,-0.018669,0.098875,-1.871694,-1.865406,1
2225956302,-0.291665,-1.368619,0.526046,-0.119784,-0.367392,-0.7336,-0.266453,-0.058927,-0.216064,-1.768428,-0.210112,-0.284591,1
2225989636,-1.174772,2.567143,-0.353502,-0.392069,-0.275497,-0.007717,-0.148991,0.044676,-0.203691,-1.213404,0.189301,1.803399,1
2226022970,-0.654494,1.7952,-0.654249,0.31229,-0.726334,0.299773,-0.046943,0.088118,-0.063169,0.110541,0.772317,0.334063,1
2226056304,-1.05757,2.257695,-0.704837,0.3767,-0.708382,0.542764,-0.212966,-0.073223,0.130235,-0.724454,-0.697145,2.617813,1
2226089638,-0.199234,2.804372,-0.516052,0.503784,-0.750317,0.923238,-0.33871,-0.349228,0.341252,0.527245,-0.292029,2.112368,1
2226122972,0.818058,1.938353,-0.482013,0.777092,-0.804369,0.785432,-0.273065,-0.574301,0.46033,0.341417,-0.061352,1.964193,1
2226156306,0.808848,0.313902,-0.166757,0.747965,-0.590887,0.201953,-0.182356,-0.544598,0.142137,-0.262807,-1.262825,0.993859,1
2226189640,0.80423,-1.109289,-0.375551,0.290882,-0.836368,-0.101448,-0.18846,-0.430089,-0.066635,0.589858,-0.030729,-1.069117,1
2226222974,0.085132,-1.686874,-0.561446,0.180233,-0.947711,-0.416813,-0.222486,-0.193052,-0.137438,0.520509,0.750778,-1.594986,1
2226256308,0.441743,-2.868767,0.639299,-0.025952,-0.588411,-0.554007,-0.106478,-0.134361,-0.099293,0.1283,-0.290095,-0.987551,1
2226289642,1.094411,-1.443611,-0.203154,-0.389442,-0.08327,0.247627,-0.240561,-0.162295,0.655205,-0.220292,-0.099386,-0.300471,1
2226322976,-6.102522,-1.084557,2.133966,-0.307714,-0.640161,-0.019008,-0.226321,-0.143483,1.111747,-0.215214,-0.006739,-0.402907,1
2226356310,-1.260806,0.376983,-0.3285,0.060411,-0.160593,0.012951,0.039527,0.771878,0.437806,0.068535,-0.229931,-0.220699,1
2226389644,3.937594,-0.101687,0.207038,0.284957,-0.066933,-0.039173,0.037279,0.7121,0.032273,0.085074,-0.808891,0.315194,1
2226422978,1.22013,0.683953,-0.176879,0.513631,-0.141573,-0.188564,-0.187531,0.010821,-0.166425,0.327689,-0.44987,-0.046213,1
2226456312,-0.530147,0.802873,0.205519,0.492234,-0.250585,-0.119628,-0.151926,-0.300245,-0.447666,0.468782,-0.118337,0.002234,1
2226489646,-0.311818,-0.428774,-0.693382,0.120202,0.083148,0.272904,0.00022,-0.394685,-0.312812,0.035903,0.225422,0.251075,1
2226522980,0.32832,-0.414148,0.469114,-0.117275,-0.007765,0.469667,0.228809,-0.041976,0.08869,0.209107,-0.014819,0.038644,1
2226556314,-0.075148,-0.482891,1.542877,-0.472446,0.029887,0.347843,-0.137764,0.338528,0.236514,-0.193398,0.052772,0.191234,1
2226589648,-0.406966,-0.414925,-0.31386,-0.534684,0.066659,0.244863,-0.271474,0.469119,0.308711,-0.487054,-0.080434,0.388707,1
2226622982,-0.654456,0.269991,0.02067,-0.470408,0.282172,-0.060361,0.072508,0.667589,0.104762,-0.352037,0.028582,-0.041758,1
2226656316,0.170469,-0.214879,-0.312575,-0.162313,0.435663,-0.272109,0.103568,0.874872,-0.456138,0.022986,0.01053,-0.585671,1
2226689650,1.075388,0.764914,-0.210422,0.003418,0.649007,-0.21346,-0.071397,0.594179,-0.591109,0.165652,0.715899,-0.501862,1
2226722984,-0.130804,1.702595,-0.070197,-0.188362,0.538417,-0.35684,-0.259162,-0.150841,-0.340555,0.494014,0.670548,-0.820821,1
2226756318,-0.657412,1.208781,-0.057642,-0.41475,0.499918,-0.40794,-0.201275,-0.461056,-0.163474,0.640008,0.465677,-1.486391,1
2226789652,-0.28716,1.30098,0.077476,-0.291939,0.387584,-0.278753,0.092656,-0.026252,-0.038324,1.055297,0.133985,-2.06005,1
2226822986,-0.169737,1.385153,0.285373,-0.549898,0.093328,-0.375427,0.244196,0.227709,0.127529,0.180376,-0.08536,-1.965037,1
2226856320,-0.512329,1.117254,0.182013,-0.868392,-0.186002,-0.287784,0.189333,0.253044,0.290925,0.36185,-0.572221,-2.126186,1
2226889654,-0.643418,1.254634,0.194132,-0.64783,-0.242912,0.015704,0.029968,0.230807,0.262565,-0.02076,-0.29964,-1.602477,1
2226922988,-0.678882,1.362034,0.018893,-0.656838,-0.039699,-0.02173,0.101592,0.182223,-0.085416,-0.538658,-0.03106,-1.406726,1
2226956322,-0.43362,1.82041,-0.145741,-0.890896,0.035454,-0.165161,0.151155,0.191959,-0.356504,-1.33824,-0.260407,-1.093041,1
2226989656,-0.8052,1.611483,-0.044976,-1.098071,-0.185197,-0.285697,0.068229,0.350681,-0.443642,-1.596246,-0.489495,-1.133437,1
2227022990,-0.888189,0.698949,-0.101963,-1.161819,-0.055889,-0.123772,-0.051058,0.581855,-0.353637,-1.759729,-0.330563,-0.598433,1
2227056324,-0.723445,0.922535,-0.372227,-0.774121,0.023932,0.077951,-0.001639,0.767493,-0.270223,-1.365513,-1.384019,-1.081022,1
2227089658,-0.863646,2.038978,-0.174996,-0.373204,0.166594,0.477713,0.156775,0.772517,-0.22216,-1.665966,-1.802292,-0.787238,1
2227122992,-0.604403,0.025657,0.070515,-0.163363,-0.280099,0.313889,0.268438,0.560722,-0.229177,-1.629322,-0.532432,-0.724021,1
2227156326,1.248658,-4.589111,0.600148,0.255446,-0.393117,0.744951,0.176184,0.44206,-0.549616,-0.783416,0.650286,-1.847306,1
2227189660,2.151254,-4.811286,0.827655,0.190724,0.052454,1.230561,0.106433,0.335894,-0.308746,-0.769284,-0.536824,-4.895,1
2227222994,1.499282,-1.696643,0.547518,0.011068,0.563847,1.422088,0.113699,-0.257372,0.888433,-2.320079,-0.37519,-4.304585,1
2227256328,1.289939,0.131189,0.581516,0.713331,0.847219,2.116819,0.682602,-0.771043,1.981487,-3.509543,2.005584,-0.614403,1
2227289662,1.177458,0.443866,0.255777,-0.075173,0.668789,-0.256623,1.636338,-0.337834,1.601665,-4.256184,-0.907545,0.734249,1
2227322996,0.489124,0.699777,-0.002948,-0.448229,0.5609,-0.063084,1.672771,0.280358,-0.11051,-4.088671,0.34788,1.455002,1
2227356330,-0.222277,0.594188,-0.005332,0.670414,0.56117,0.886746,1.470677,0.24931,-1.126541,-0.545336,5.903907,4.770591,1
2227389664,-0.831516,-0.267169,-0.165019,0.608391,0.758873,-0.879157,0.829969,-0.017685,-1.326536,3.144103,6.065838,5.985558,1
2227422998,-0.289986,-0.336014,0.085383,0.492905,1.438287,-1.07198,0.20263,-0.562646,-0.90739,3.961141,2.442605,5.096867,1
2227456332,0.314135,-0.13413,0.219789,0.305904,0.868934,-0.057401,-0.220319,-0.800928,-0.120108,4.290341,0.64725,2.724369,1
2227489666,0.113339,0.098043,0.362821,0.531006,0.823558,0.193128,-0.308739,-0.788186,0.489868,3.657928,-0.176675,1.245605,1
2227523000,0.006614,0.348715,0.264318,0.335041,0.505084,-0.922236,0.080038,-0.007507,0.585605,3.249289,0.541934,1.176518,1
2227556334,-0.236927,0.312505,0.034914,0.554748,0.601859,-0.312047,0.34663,0.739517,0.244549,4.01069,0.70233,1.408513,1
2227589668,-0.547157,0.336491,0.051639,0.55676,0.435013,-0.899913,0.274262,0.936047,-0.161694,3.128346,-0.910683,0.876145,1
2227623002,-0.317488,0.270402,0.061672,0.387389,0.26251,-0.950155,0.297528,0.9514,-0.342867,4.935482,-4.713286,2.377264,1
2227656336,-0.368307,0.054707,0.090816,0.827081,0.023852,-0.582453,-0.022239,0.731632,-0.211052,0.67228,-3.895797,-0.093155,1
2227689670,-0.178961,0.099614,0.079912,0.82737,-0.810658,0.089789,-0.307928,0.283881,0.080267,-1.469055,-0.188831,-1.509024,1
2227723004,-0.12587,0.390878,0.125838,1.182979,0.126475,0.33097,-0.403881,0.122746,0.244956,0.92129,0.415184,0.658842,1
2227756338,-0.078787,0.892775,0.019238,1.052982,0.434612,0.636785,0.09603,0.359327,0.04455,2.460081,1.853861,1.066252,1
2227789672,0.138531,0.564499,0.196963,0.467411,1.049273,0.680839,1.219043,0.469513,0.325461,-0.699486,3.393071,0.068752,1
2227823006,0.572576,-0.300163,0.075205,-0.803524,0.664455,0.662443,1.74772,0.351026,0.118018,1.934739,1.189954,2.240596,1
2227856340,0.974832,-0.822829,0.253517,-1.299407,1.210878,0.058942,0.877548,0.365336,-0.578183,0.221009,0.348538,1.039438,1
2227889674,1.057642,-0.750656,0.22281,-0.776678,1.116993,0.319532,0.390901,-0.190101,-0.658543,-1.75918,0.481398,-1.190483,1
2227923008,0.889931,-0.486782,0.125459,-0.598039,0.87341,-0.341626,0.413814,-0.502108,-0.909869,-0.865706,0.919183,-0.661242,1
2227956342,0.738416,-0.234693,-0.108799,-0.592028,0.95939,-0.333325,0.81228,-0.370307,-0.853379,0.529418,0.051211,0.702384,1
2227989676,0.826082,0.171726,0.099325,-0.178054,0.989772,-0.231025,1.176277,0.309867,-0.622785,0.699188,-0.795803,-0.239836,1
2228023010,0.841187,0.036806,0.215511,0.22278,0.838651,-0.141784,1.038502,0.918667,0.302996,0.864454,-1.537409,-0.078666,1
2228056344,0.73196,0.204452,0.447765,0.445752,0.549108,0.272653,0.882793,0.694555,1.689565,1.743244,-0.882163,1.108243,1
2228089678,0.04036,-0.076792,0.200769,0.793603,-0.030858,0.555621,0.613931,0.425268,2.228724,0.732322,1.148826,0.18673,1
2228123012,-0.644928,-0.093637,0.035664,0.54509,-0.457283,0.048889,0.279112,0.414093,0.815181,-1.945668,-0.198996,-1.560572,1
2228156346,-0.588486,0.044279,-0.139516,0.157363,-0.886732,-0.091265,-0.066327,0.481056,-0.907623,0.146506,-1.140831,0.936559,1
2228189680,-0.118888,0.309489,0.018584,0.47281,-0.344391,-0.421124,-0.077487,0.360346,-1.610007,-0.445029,-0.51764,-0.716866,1
2228223014,-0.355044,0.533354,0.048106,0.513553,0.05276,-0.313589,-0.085358,0.352529,-1.264944,-0.184828,-0.116446,-1.107397,1
2228256348,-0.448246,0.322429,0.194451,0.131829,0.078282,0.291351,-0.214466,-0.23396,0.117006,0.972483,-1.817298,0.995416,1
2228289682,-0.590773,0.160301,-0.060638,0.000514,0.282992,-0.11296,-0.310183,-0.277203,0.91068,-0.904107,2.663028,-0.581736,1
2228323016,-0.433314,-0.027558,0.265865,-0.625092,-0.559806,-0.086016,0.059594,-0.102914,0.619866,-1.073286,0.53327,-0.164766,1
2228356350,-0.47446,0.098911,0.151606,-0.638847,0.094592,-0.407164,0.458192,0.320725,-0.149668,0.918402,-0.599374,0.511658,1
2228389684,-0.124099,0.15174,0.089311,-0.236154,0.22481,-0.792709,0.289102,-0.237175,-0.373318,0.233513,0.09799,-0.633504,1
2228423018,-0.210872,0.15357,0.026737,-0.125763,0.296281,-0.594074,0.155315,-1.007317,-0.101847,-0.532886,0.190707,-1.250394,1
2228456352,-0.171551,0.081725,0.208864,-0.287987,0.252402,-0.02999,0.066862,-1.02241,0.07253,-0.408576,0.922781,-0.867502,1
2228489686,-0.186131,-0.150977,-0.007305,-0.467053,-0.048712,0.09119,-0.153091,-0.3581,-0.112161,0.618481,1.278655,1.294048,1
2228523020,-0.392377,-0.18669,0.163331,-0.525291,-0.017635,0.239114,-0.317831,-0.118357,-0.178101,1.166373,0.078757,2.389181,1
2228556354,-0.515068,-0.127726,0.443448,-0.704885,-0.003415,0.512575,-0.419191,-0.390495,-0.017185,-1.274848,-1.727796,0.412441,1
2228589688,-0.465284,0.010674,0.287292,-0.529032,-0.351086,0.594365,-0.305928,-0.366216,-0.062474,-1.072428,-1.56176,0.220551,1
2228623022,-0.159908,0.123906,0.096249,-0.443215,-0.619345,0.80053,-0.228644,-0.271834,-0.061243,-1.319185,-0.207968,0.307435,1
2228656356,-0.240398,0.272734,0.212014,-0.135245,-0.773244,0.323038,-0.063354,-0.289984,-0.017619,-1.02489,0.273545,-0.386993,1
2228689690,-0.317963,0.320366,0.058388,0.126346,-0.119115,0.09656,-0.168382,-0.164555,-0.117552,-1.293985,-0.243439,0.344298,1
2228723024,-0.359445,0.352901,0.113678,-0.32075,-0.431916,0.116777,-0.272916,-0.166452,-0.131124,-0.44212,-0.363198,-0.025896,1
2228756358,-0.496563,0.385988,0.215779,0.240283,-0.56114,-0.127716,-0.559313,0.005957,-0.275065,0.41708,-0.575402,0.132835,1
2228789692,-0.614375,0.508828,0.067146,0.293115,0.187152,0.516238,-0.466548,-0.050539,-0.049277,0.109876,-0.402702,0.546022,1
2228823026,-0.324954,0.612417,0.12224,-0.081146,-0.404421,0.220169,-0.104927,-0.050227,0.310649,0.078906,-0.373291,0.940278,1
