SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
3930549956,0.064693,0.434121,-0.125861,1.659266,-1.088574,-1.99845,0
3930583290,0.167664,0.153435,-0.415949,1.007863,1.309634,-2.114854,0
3930616624,-0.113558,0.408113,0.06423,0.336809,0.640994,-1.380074,0
3930649958,-0.323993,0.096023,0.378876,-0.088036,3.104461,-0.153866,0
3930683292,0.047446,-0.160907,0.049341,-1.047163,2.426754,1.253019,0
3930716626,-0.13574,0.050615,-0.114118,-1.848265,4.045483,0.293989,0
3930749960,-0.326586,0.117377,0.018843,-1.797095,4.404212,3.41504,0
3930783294,-0.477427,0.320974,0.501282,-2.095895,2.355811,1.556309,0
3930816628,-0.512708,0.563757,0.810547,-1.962469,2.769988,1.587314,0
3930849962,-0.499013,0.729361,0.419323,-1.170452,1.600455,2.84485,0
3930883296,-0.257557,0.552536,0.013788,-0.809364,-0.756892,2.566624,0
3930916630,-0.150932,0.115755,-0.064754,-0.355261,-1.061474,1.587732,0
3930949964,0.208176,-0.634436,-0.258848,-0.104142,-1.853483,1.106707,0
3930983298,-0.385717,-1.100145,-0.893949,-0.124429,-1.885952,-0.140554,0
3931016632,-0.118881,-0.614043,-0.915882,-0.113363,-1.541407,-0.986597,0
3931049966,0.404763,0.309086,0.032573,-0.234352,-1.70016,-1.25127,0
3931083300,0.17626,0.911303,0.480639,0.088542,-1.087453,-1.538385,0
3931116634,0.140282,1.014673,0.420171,0.313282,-0.746213,-1.437136,0
3931149968,0.322361,0.830176,0.304432,0.548689,-0.942831,-1.284282,0
3931183302,-0.097279,0.467303,-0.285849,1.051324,-0.800609,-0.714126,0
3931216636,-0.147846,0.493032,-0.343744,1.422263,-1.027561,-0.737124,0
3931249970,0.08293,-0.019708,-0.381448,1.627562,-0.709272,-1.108298,0
3931283304,-0.322238,-0.727086,-0.728824,1.288835,-0.589559,-1.842919,0
3931316638,-0.244657,-0.716032,-0.385546,0.674248,-1.652647,-2.587745,0
3931349972,-0.057583,-0.071226,-0.03786,1.200746,-1.684968,-2.359458,0
3931383306,-0.102081,0.125723,-0.228231,1.740656,-0.89066,-1.829195,0
3931416640,-0.172897,-0.175818,0.323609,1.044001,-1.44624,-2.208968,0
3931449974,-0.43731,-0.096496,-0.151743,1.048159,-0.425149,-1.513789,0
3931483308,-0.795031,-0.458787,-0.172536,0.4138,-0.618347,-1.299831,0
3931516642,-0.458449,-0.687926,1.101918,0.421736,0.257439,-0.029805,0
3931549976,0.104605,-0.195159,-0.405043,0.347393,1.077678,0.31746,0
3931583310,0.763152,0.323196,1.074271,-0.127679,0.844988,0.666416,0
3931616644,-0.090279,0.122811,1.394736,-0.181035,1.525011,0.798096,0
3931649978,0.734774,-1.435948,0.924028,-0.532864,1.008083,0.039618,0
3931683312,0.210474,-0.9801,0.135309,0.171462,1.755883,1.324273,0
3931716646,-0.45847,-0.514539,-0.418934,0.698703,1.910182,2.752968,0
3931749980,0.227849,0.389273,-0.440551,-0.729185,0.542254,0.230137,0
3931783314,0.826617,1.61307,0.1217,-1.373291,0.550433,-0.344093,0
3931816648,0.755286,0.780174,0.277435,-0.749953,0.629916,1.124312,0
3931849982,0.830607,0.216424,0.21512,-0.259955,0.498126,2.065722,0
3931883316,0.712796,-0.231914,0.342052,-0.032303,0.214823,1.708884,0
3931916650,0.473202,-0.378189,0.053802,-0.401988,0.01305,0.332347,0
3931949984,0.267561,-0.168224,0.010785,-0.749404,-0.144366,-0.42721,0
3931983318,0.236832,0.111369,-0.010506,-1.01137,0.024864,-0.392282,0
3932016652,0.293248,0.122938,0.175382,-1.058984,0.131188,-0.213469,0
3932049986,0.261416,0.224067,0.114001,-1.183068,0.073785,-0.05224,0
3932083320,0.394313,0.345776,-0.170588,-1.287129,-0.075246,-0.316381,0
3932116654,0.404083,0.468034,-0.035892,-0.997706,-0.079761,-0.043343,0
3932149988,0.792798,0.686324,0.060445,-0.672535,0.180422,0.427716,0
3932183322,-0.434214,0.214468,0.840663,-0.560566,0.639197,0.834349,0
3932216656,-1.396916,-1.948594,-0.073951,-0.322223,0.683906,1.163424,0
3932249990,-0.082731,-0.575365,-0.013179,-0.233595,0.839882,0.658479,0
3932283324,0.056072,0.506478,0.186749,-0.304821,0.712591,0.119417,0
3932316658,0.005967,-0.172099,0.237429,-0.458257,0.425476,-0.186554,0
3932349992,0.044374,-0.411185,0.128534,-0.370857,0.129052,0.13209,0
3932383326,-0.064908,-0.027918,0.126505,-0.264873,-0.208031,0.107611,0
3932416660,0.047625,0.188042,0.187662,-0.144433,-0.409004,0.277983,0
3932449994,-0.040081,0.043136,0.035933,-0.113471,-0.473988,0.1049,0
3932483328,-0.176761,-0.146034,0.051552,-0.133269,-0.568963,-0.087813,0
3932516662,-0.151151,-0.119576,0.1567,0.080563,-0.434487,-0.539125,0
3932549996,-0.060141,-0.019331,0.150624,0.34971,-0.572169,1.285295,0
3932583330,-0.111784,0.052012,0.153847,0.181633,-0.898605,0.855265,0
3932616664,-0.033412,0.003238,0.164582,0.111474,-0.345982,-0.403602,0
3932649998,0.007139,-0.1714,0.088106,0.269264,0.042448,-0.50416,0
