SampleTimeFine,D_Leg_Acc_X,D_Leg_Acc_Y,D_Leg_Acc_Z,D_Wrist_Acc_X,D_Wrist_Acc_Y,D_Wrist_Acc_Z,Activity
2218613354,2.663263,-0.331696,-0.588341,3.326719,1.996655,-4.949858,0
2218646688,1.862265,0.459454,0.561134,2.946759,-1.532197,-7.380386,0
2218680022,1.018731,0.710724,0.69589,4.545566,-0.104197,-7.096058,0
2218713356,0.343809,0.445183,-0.920224,5.50751,1.551027,-6.738519,0
2218746690,-0.937477,-0.149169,-0.512631,5.791037,1.58502,-5.824723,0
2218780024,-1.464663,-0.085432,-0.20819,5.094459,1.080913,-3.293031,0
2218813358,0.292576,0.807709,-1.144477,4.310365,-0.675609,-2.740233,0
2218846692,1.079347,0.729257,0.811355,3.021534,-0.436242,-1.935627,0
2218880026,-0.223839,0.741225,-0.018158,0.193817,-0.267935,-0.36984,0
2218913360,-0.565653,0.238016,-0.856426,-1.286209,-1.898479,2.480205,0
2218946694,1.173514,-0.105133,0.629175,-1.765243,1.001452,1.161346,0
2218980028,-0.882289,-1.503004,0.193715,-2.932497,-0.580509,3.798911,0
2219013362,-1.546639,-0.991095,-0.252911,-3.833525,-1.526696,4.274443,0
2219046696,0.082243,-1.143682,0.439649,-2.692008,-0.458932,3.646302,0
2219080030,-0.3699,-1.021787,0.117834,-1.966308,-1.252879,1.692042,0
2219113364,0.040977,0.081578,0.194437,-0.867525,-1.360603,0.853383,0
2219146698,0.761698,0.907747,-0.203357,0.636473,0.531325,0.549204,0
2219180032,-0.70482,-0.485799,-0.297318,1.19763,0.852908,-1.069883,0
2219213366,-0.124664,-0.549798,0.234532,1.261037,0.882732,-2.130566,0
2219246700,0.966623,0.919776,0.131735,1.624563,1.285093,-2.947119,0
2219280034,-0.085912,0.784774,-0.61818,2.144781,1.821749,-2.483312,0
2219313368,-0.45677,0.547255,-0.233342,2.14371,1.114873,-1.819939,0
2219346702,-0.050347,0.24298,-0.445267,2.325728,0.070154,-2.456926,0
2219380036,-0.282564,-0.003244,-0.188327,1.336761,-0.014822,-1.79009,0
2219413370,-0.187983,0.134879,-0.382466,0.662884,-1.019378,-1.252178,0
2219446704,1.013288,0.614953,0.167576,-0.725414,-1.318021,0.042856,0
2219480038,0.251913,0.173285,-0.068286,-1.257146,-0.290502,0.93989,0
2219513372,-0.232369,-0.470092,-0.289616,-2.125238,0.163741,0.522882,0
2219546706,-0.476211,-0.853251,-0.480639,-2.75157,-0.784815,1.814964,0
2219580040,-0.220346,-0.289355,0.400354,-2.619898,-0.650197,2.801934,0
2219613374,1.133771,0.697829,-0.215673,-1.670074,-0.627846,2.331154,0
2219646708,0.332082,1.041173,0.167663,-0.907198,-0.823864,1.413044,0
2219680042,0.634033,0.20767,0.37219,-0.065378,-0.189797,1.741338,0
2219713376,0.270097,-0.263881,0.003521,0.466847,-0.085667,0.622076,0
2219746710,-0.680792,-0.152997,0.253997,0.59753,0.298832,-0.819468,0
2219780044,0.581815,-0.315989,0.475124,1.059358,0.186349,-1.305788,0
2219813378,0.529906,-0.48071,0.543061,1.351476,0.866862,-1.156643,0
2219846712,-0.67212,-0.680804,0.38489,1.246014,1.094432,-1.393424,0
2219880046,-0.089331,-0.403979,0.59968,1.605894,0.258649,-2.238674,0
2219913380,-0.212679,-0.667253,0.391793,1.532794,0.631142,-1.399759,0
2219946714,0.096423,-0.265098,0.378392,1.475956,0.036443,-1.282857,0
2219980048,-0.391768,-0.468242,0.271352,0.459113,-0.470316,-1.269093,0
2220013382,-0.836201,-0.552008,0.291929,-0.039294,-0.490075,1.153597,0
2220046716,-0.766175,0.358371,-0.368393,-0.341562,-0.175593,1.810982,0
2220080050,0.004632,0.358261,0.050183,-0.537102,0.097002,0.057225,0
2220113384,-0.347246,0.551577,-0.193881,-0.867283,-0.360956,2.668726,0
2220146718,-0.12838,0.78577,-0.624663,-1.691382,-0.685968,3.673835,0
2220180052,0.56358,1.044724,0.325457,-1.52502,-1.706395,4.036105,0
2220213386,-0.520369,0.013002,0.22794,-0.845569,-0.857353,2.063131,0
2220246720,-0.764475,-0.201092,-0.437792,-1.132367,-0.014809,1.884531,0
2220280054,-0.556274,-0.728735,0.206664,-1.270718,-0.209788,1.539195,0
2220313388,-0.661428,-0.421518,0.373951,-1.119056,-0.47977,0.721857,0
2220346722,-0.374738,0.126993,-0.111978,-0.662534,-0.325695,0.553535,0
2220380056,0.359889,0.310563,0.185061,0.546116,0.888897,-0.015245,0
2220413390,-0.174054,0.098789,0.051709,0.881749,1.693174,-1.354144,0
2220446724,0.245799,0.055422,0.258765,1.303125,1.350909,-0.968864,0
2220480058,0.284775,0.072932,0.203389,1.031737,1.411584,-1.926166,0
2220513392,-0.141398,-0.134409,0.512699,0.912886,0.298354,-3.008331,0
2220546726,0.010208,-0.109517,0.235438,1.485812,0.285616,-2.313411,0
2220580060,-0.06372,-0.099956,0.331514,1.236962,0.380234,-1.619795,0
2220613394,-0.596767,0.107767,0.388793,1.448558,-1.397522,0.118793,0
2220646728,-0.292885,0.627594,-0.322808,0.645084,-0.961172,2.342442,0
2220680062,-0.67278,1.02977,-0.717658,1.026787,0.606136,1.965309,0
2220713396,-0.767583,2.107036,0.568056,1.200424,-0.482272,3.713298,0
2220746730,-0.617609,-0.917827,1.518578,-0.32918,-1.249257,6.913605,0
2220780064,-0.606404,-1.908056,1.569838,-3.211201,-1.55181,7.682471,0
2220813398,-0.257396,-0.949749,1.464918,-3.650066,-1.771379,6.669205,0
2220846732,0.463709,-0.095947,0.10467,-2.738087,-0.37921,4.513589,0
2220880066,-0.068156,0.468152,-0.160193,-1.112429,0.702662,2.323022,0
2220913400,-0.146845,0.488545,-0.37703,0.271841,-0.090819,-1.321404,0
2220946734,0.041652,0.618194,-0.488061,1.089761,-1.553031,-1.990994,0
2220980068,-0.31068,-0.287735,-0.480412,2.10604,1.492164,-2.802954,0
2221013402,0.47308,0.020587,-0.32718,1.958475,2.189639,-4.78644,0
2221046736,-0.713551,0.101437,-0.413249,1.419788,1.422675,-5.797785,0
2221080070,-0.200619,-0.412676,0.283914,2.04669,0.88333,-3.611955,0
2221113404,-0.003741,-0.133714,-0.251556,1.911476,0.426758,-1.72156,0
2221146738,-0.105145,-0.305657,0.076536,1.988219,0.364132,-1.259788,0
2221180072,0.470272,-0.586127,0.648252,0.904056,0.407818,-0.271843,0
2221213406,0.445809,0.060158,-0.48377,-0.268381,-1.038911,1.544757,0
2221246740,-0.028591,-0.180537,0.391962,-0.772351,-2.641557,2.358265,0
2221280074,0.671028,-0.982978,0.19575,-3.156569,-2.421869,6.980788,0
2221313408,0.328866,0.000689,-0.362513,-2.637738,-3.535742,3.526124,0
2221346742,0.003046,-0.477635,-0.190766,-2.20119,-2.221905,1.134626,0
2221380076,0.411748,-0.311667,-0.038337,-2.309282,0.285329,2.305751,0
2221413410,-0.119133,0.690315,-0.280687,-1.787243,1.55091,0.803441,0
2221446744,-0.798623,-0.607352,0.403093,-0.633594,1.942395,-2.012309,0
2221480078,0.509277,-0.881598,0.12216,-0.014154,1.43385,-2.887442,0
2221513412,0.679113,1.046383,-0.246657,0.640674,0.548037,-2.991266,0
2221546746,-0.223948,0.438564,0.887234,2.270373,-0.051623,-1.801584,0
2221580080,0.418911,0.111625,-0.241493,2.070536,0.816717,-2.387487,0
2221613414,-0.136687,1.15768,-0.747539,2.094553,1.071229,-3.18479,0
2221646748,0.259977,0.619179,0.416601,1.445226,1.556793,-2.672591,0
2221680082,-0.176541,-1.197135,0.244569,1.598269,0.54527,-0.698398,0
2221713416,-0.286577,-0.628773,0.160403,0.550292,0.771942,-2.190971,0
2221746750,-0.362773,-0.617955,0.289666,0.067683,-0.114888,0.16619,0
2221780084,0.003492,-0.697389,0.179211,-0.908922,-0.5576,1.582232,0
